"etort1","etort2","divergence"
"etort-119","etort-173",0.220094
"etort-120","etort-173",0.219882
"etort-121","etort-173",0.22044
"etort-122","etort-173",0.2224
"etort-123","etort-173",0.222058
"etort-124","etort-173",0.220025
"etort-125","etort-173",0.221958
"etort-126","etort-173",0.22168
"etort-127","etort-173",0.224468
"etort-128","etort-173",0.220884
"etort-129","etort-173",0.222143
"etort-130","etort-173",0.196723
"etort-131","etort-173",0.194603
"etort-132","etort-173",0.191518
"etort-133","etort-173",0.196964
"etort-134","etort-173",0.192249
"etort-135","etort-173",0.191119
"etort-136","etort-173",0.191217
"etort-137","etort-173",0.196775
"etort-138","etort-173",0.193392
"etort-139","etort-173",0.199073
"etort-140","etort-173",0.189636
"etort-141","etort-173",0.191704
"etort-142","etort-173",0.195308
"etort-143","etort-173",0.191475
"etort-144","etort-173",0.194977
"etort-145","etort-173",0.19007
"etort-146","etort-173",0.195492
"etort-147","etort-173",0.192154
"etort-148","etort-173",0.199373
"etort-149","etort-173",0.190088
"etort-150","etort-173",0.191643
"etort-151","etort-173",0.194318
"etort-152","etort-173",0.196809
"etort-153","etort-173",0.191743
"etort-154","etort-173",0.195247
"etort-155","etort-173",0.193136
"etort-156","etort-173",0.191353
"etort-157","etort-173",0.194669
"etort-158","etort-173",0.196097
"etort-159","etort-173",0.194208
"etort-161","etort-173",0.19397
"etort-162","etort-173",0.196472
"etort-163","etort-173",0.194925
"etort-164","etort-173",0.191304
"etort-166","etort-173",0.191678
"etort-167","etort-173",0.188131
"etort-168","etort-173",0.194612
"etort-169","etort-173",0.194393
"etort-170","etort-173",0.192201
"etort-172","etort-173",0.192197
"etort-173","etort-173",0.12346
"etort-1","etort-174",0.206518
"etort-2","etort-174",0.220161
"etort-3","etort-174",0.218571
"etort-4","etort-174",0.220425
"etort-5","etort-174",0.218915
"etort-6","etort-174",0.218716
"etort-7","etort-174",0.21031
"etort-8","etort-174",0.21149
"etort-9","etort-174",0.218295
"etort-10","etort-174",0.216481
"etort-11","etort-174",0.216598
"etort-12","etort-174",0.202876
"etort-13","etort-174",0.218539
"etort-14","etort-174",0.221278
"etort-15","etort-174",0.19655
"etort-16","etort-174",0.222905
"etort-17","etort-174",0.19579
"etort-18","etort-174",0.217659
"etort-19","etort-174",0.22123
"etort-20","etort-174",0.221074
"etort-21","etort-174",0.216897
"etort-22","etort-174",0.214333
"etort-23","etort-174",0.217103
"etort-24","etort-174",0.213927
"etort-25","etort-174",0.220494
"etort-26","etort-174",0.218375
"etort-27","etort-174",0.219457
"etort-28","etort-174",0.219358
"etort-30","etort-174",0.203549
"etort-31","etort-174",0.198418
"etort-32","etort-174",0.213313
"etort-33","etort-174",0.217992
"etort-34","etort-174",0.218864
"etort-35","etort-174",0.210951
"etort-36","etort-174",0.199596
"etort-37","etort-174",0.195661
"etort-38","etort-174",0.198494
"etort-39","etort-174",0.218844
"etort-40","etort-174",0.218998
"etort-41","etort-174",0.221244
"etort-42","etort-174",0.212887
"etort-43","etort-174",0.217757
"etort-44","etort-174",0.215534
"etort-45","etort-174",0.215995
"etort-46","etort-174",0.196574
"etort-47","etort-174",0.194941
"etort-48","etort-174",0.191871
"etort-49","etort-174",0.200997
"etort-50","etort-174",0.199306
"etort-51","etort-174",0.207371
"etort-52","etort-174",0.219168
"etort-53","etort-174",0.196612
"etort-54","etort-174",0.214784
"etort-55","etort-174",0.194494
"etort-56","etort-174",0.197895
"etort-57","etort-174",0.219833
"etort-58","etort-174",0.199001
"etort-59","etort-174",0.201896
"etort-60","etort-174",0.218199
"etort-61","etort-174",0.225365
"etort-62","etort-174",0.20163
"etort-63","etort-174",0.221784
"etort-64","etort-174",0.22101
"etort-65","etort-174",0.220443
"etort-66","etort-174",0.217771
"etort-67","etort-174",0.222473
"etort-68","etort-174",0.215852
"etort-69","etort-174",0.220389
"etort-70","etort-174",0.211949
"etort-71","etort-174",0.219507
"etort-72","etort-174",0.218804
"etort-73","etort-174",0.219514
"etort-74","etort-174",0.221646
"etort-75","etort-174",0.205499
"etort-76","etort-174",0.204301
"etort-77","etort-174",0.217927
"etort-78","etort-174",0.195969
"etort-79","etort-174",0.197875
"etort-80","etort-174",0.195894
"etort-81","etort-174",0.195241
"etort-82","etort-174",0.196099
"etort-83","etort-174",0.196392
"etort-84","etort-174",0.196135
"etort-85","etort-174",0.196694
"etort-86","etort-174",0.196764
"etort-87","etort-174",0.197063
"etort-88","etort-174",0.204438
"etort-89","etort-174",0.200068
"etort-90","etort-174",0.19814
"etort-91","etort-174",0.207944
"etort-92","etort-174",0.203891
"etort-93","etort-174",0.195945
"etort-94","etort-174",0.2001
"etort-95","etort-174",0.196807
"etort-96","etort-174",0.218559
"etort-97","etort-174",0.21463
"etort-98","etort-174",0.2216
"etort-99","etort-174",0.221325
"etort-100","etort-174",0.222207
"etort-102","etort-174",0.210123
"etort-103","etort-174",0.208915
"etort-104","etort-174",0.213824
"etort-105","etort-174",0.212405
"etort-106","etort-174",0.215799
"etort-107","etort-174",0.209508
"etort-108","etort-174",0.209203
"etort-109","etort-174",0.211269
"etort-110","etort-174",0.225757
"etort-111","etort-174",0.223084
"etort-112","etort-174",0.205403
"etort-113","etort-174",0.203662
"etort-115","etort-174",0.219825
"etort-116","etort-174",0.21395
"etort-117","etort-174",0.215858
"etort-119","etort-174",0.218536
"etort-120","etort-174",0.21947
"etort-121","etort-174",0.221484
"etort-122","etort-174",0.22118
"etort-123","etort-174",0.222639
"etort-124","etort-174",0.220776
"etort-125","etort-174",0.221799
"etort-126","etort-174",0.22165
"etort-127","etort-174",0.224367
"etort-128","etort-174",0.222151
"etort-129","etort-174",0.221586
"etort-130","etort-174",0.199279
"etort-131","etort-174",0.194847
"etort-132","etort-174",0.195043
"etort-133","etort-174",0.200218
"etort-134","etort-174",0.196364
"etort-135","etort-174",0.193932
"etort-136","etort-174",0.194828
"etort-137","etort-174",0.197218
"etort-138","etort-174",0.195087
"etort-139","etort-174",0.19866
"etort-140","etort-174",0.191142
"etort-141","etort-174",0.196103
"etort-142","etort-174",0.1973
"etort-143","etort-174",0.193915
"etort-144","etort-174",0.195626
"etort-145","etort-174",0.192674
"etort-146","etort-174",0.195437
"etort-147","etort-174",0.196726
"etort-148","etort-174",0.202641
"etort-149","etort-174",0.192361
"etort-150","etort-174",0.194091
"etort-151","etort-174",0.194128
"etort-152","etort-174",0.200877
"etort-153","etort-174",0.194689
"etort-154","etort-174",0.195944
"etort-155","etort-174",0.194579
"etort-156","etort-174",0.193223
"etort-157","etort-174",0.198533
"etort-158","etort-174",0.199808
"etort-159","etort-174",0.198377
"etort-161","etort-174",0.196122
"etort-162","etort-174",0.197495
"etort-163","etort-174",0.193833
"etort-164","etort-174",0.192683
"etort-166","etort-174",0.195578
"etort-167","etort-174",0.194147
"etort-168","etort-174",0.19547
"etort-169","etort-174",0.198674
"etort-170","etort-174",0.194741
"etort-172","etort-174",0.194346
"etort-173","etort-174",0.193299
"etort-174","etort-174",0.128444
"etort-1","etort-175",0.204413
"etort-2","etort-175",0.219385
"etort-3","etort-175",0.219885
"etort-4","etort-175",0.219948
"etort-5","etort-175",0.217082
"etort-6","etort-175",0.217928
"etort-7","etort-175",0.208805
"etort-8","etort-175",0.209014
"etort-9","etort-175",0.217014
"etort-10","etort-175",0.21615
"etort-11","etort-175",0.216542
"etort-12","etort-175",0.200185
"etort-13","etort-175",0.21841
"etort-14","etort-175",0.221322
"etort-15","etort-175",0.194248
"etort-16","etort-175",0.223122
"etort-17","etort-175",0.192663
"etort-18","etort-175",0.218504
"etort-19","etort-175",0.219915
"etort-20","etort-175",0.22192
"etort-21","etort-175",0.21621
"etort-22","etort-175",0.215426
"etort-23","etort-175",0.21717
"etort-24","etort-175",0.216098
"etort-25","etort-175",0.21911
"etort-26","etort-175",0.21792
"etort-27","etort-175",0.219983
"etort-28","etort-175",0.219903
"etort-30","etort-175",0.200411
"etort-31","etort-175",0.195026
"etort-32","etort-175",0.211099
"etort-33","etort-175",0.217077
"etort-34","etort-175",0.218424
"etort-35","etort-175",0.207372
"etort-36","etort-175",0.194719
"etort-37","etort-175",0.190747
"etort-38","etort-175",0.195163
"etort-39","etort-175",0.218971
"etort-40","etort-175",0.219706
"etort-41","etort-175",0.221311
"etort-42","etort-175",0.212323
"etort-43","etort-175",0.216647
"etort-44","etort-175",0.217181
"etort-45","etort-175",0.215227
"etort-46","etort-175",0.194312
"etort-47","etort-175",0.192754
"etort-48","etort-175",0.189879
"etort-49","etort-175",0.199132
"etort-50","etort-175",0.197165
"etort-51","etort-175",0.204512
"etort-52","etort-175",0.219437
"etort-53","etort-175",0.192417
"etort-54","etort-175",0.215228
"etort-55","etort-175",0.195431
"etort-56","etort-175",0.195477
"etort-57","etort-175",0.217881
"etort-58","etort-175",0.192244
"etort-59","etort-175",0.199393
"etort-60","etort-175",0.217939
"etort-61","etort-175",0.226201
"etort-62","etort-175",0.197227
"etort-63","etort-175",0.223588
"etort-64","etort-175",0.220533
"etort-65","etort-175",0.218928
"etort-66","etort-175",0.215997
"etort-67","etort-175",0.223456
"etort-68","etort-175",0.214212
"etort-69","etort-175",0.219052
"etort-70","etort-175",0.208723
"etort-71","etort-175",0.219851
"etort-72","etort-175",0.217265
"etort-73","etort-175",0.21975
"etort-74","etort-175",0.221027
"etort-75","etort-175",0.202149
"etort-76","etort-175",0.202314
"etort-77","etort-175",0.216616
"etort-78","etort-175",0.191641
"etort-79","etort-175",0.194612
"etort-80","etort-175",0.193129
"etort-81","etort-175",0.19318
"etort-82","etort-175",0.193244
"etort-83","etort-175",0.193821
"etort-84","etort-175",0.193286
"etort-85","etort-175",0.194745
"etort-86","etort-175",0.193121
"etort-87","etort-175",0.193819
"etort-88","etort-175",0.203023
"etort-89","etort-175",0.19734
"etort-90","etort-175",0.195105
"etort-91","etort-175",0.206592
"etort-92","etort-175",0.200376
"etort-93","etort-175",0.193726
"etort-94","etort-175",0.195706
"etort-95","etort-175",0.189792
"etort-96","etort-175",0.218242
"etort-97","etort-175",0.214001
"etort-98","etort-175",0.220256
"etort-99","etort-175",0.21938
"etort-100","etort-175",0.221301
"etort-102","etort-175",0.210285
"etort-103","etort-175",0.207245
"etort-104","etort-175",0.212632
"etort-105","etort-175",0.212714
"etort-106","etort-175",0.216298
"etort-107","etort-175",0.206619
"etort-108","etort-175",0.209758
"etort-109","etort-175",0.210159
"etort-110","etort-175",0.225318
"etort-111","etort-175",0.224112
"etort-112","etort-175",0.201273
"etort-113","etort-175",0.201295
"etort-115","etort-175",0.218678
"etort-116","etort-175",0.216373
"etort-117","etort-175",0.215147
"etort-119","etort-175",0.220065
"etort-120","etort-175",0.218528
"etort-121","etort-175",0.223283
"etort-122","etort-175",0.222177
"etort-123","etort-175",0.2219
"etort-124","etort-175",0.220345
"etort-125","etort-175",0.222525
"etort-126","etort-175",0.223878
"etort-127","etort-175",0.225024
"etort-128","etort-175",0.220987
"etort-129","etort-175",0.222953
"etort-130","etort-175",0.19606
"etort-131","etort-175",0.19092
"etort-132","etort-175",0.193137
"etort-133","etort-175",0.196197
"etort-134","etort-175",0.193574
"etort-135","etort-175",0.188861
"etort-136","etort-175",0.190025
"etort-137","etort-175",0.196131
"etort-138","etort-175",0.194147
"etort-139","etort-175",0.195041
"etort-140","etort-175",0.189118
"etort-141","etort-175",0.191592
"etort-142","etort-175",0.191962
"etort-143","etort-175",0.190855
"etort-144","etort-175",0.191828
"etort-145","etort-175",0.189757
"etort-146","etort-175",0.190088
"etort-147","etort-175",0.193676
"etort-148","etort-175",0.196725
"etort-149","etort-175",0.189393
"etort-150","etort-175",0.1931
"etort-151","etort-175",0.192702
"etort-152","etort-175",0.196841
"etort-153","etort-175",0.192571
"etort-154","etort-175",0.194685
"etort-155","etort-175",0.189051
"etort-156","etort-175",0.188686
"etort-157","etort-175",0.194778
"etort-158","etort-175",0.196429
"etort-159","etort-175",0.193681
"etort-161","etort-175",0.192116
"etort-162","etort-175",0.193852
"etort-163","etort-175",0.189597
"etort-164","etort-175",0.190972
"etort-166","etort-175",0.192403
"etort-167","etort-175",0.186506
"etort-168","etort-175",0.193384
"etort-169","etort-175",0.193471
"etort-170","etort-175",0.187824
"etort-172","etort-175",0.190216
"etort-173","etort-175",0.19204
"etort-174","etort-175",0.193823
"etort-175","etort-175",0.124978
"etort-1","etort-176",0.203171
"etort-2","etort-176",0.215427
"etort-3","etort-176",0.217094
"etort-4","etort-176",0.217774
"etort-5","etort-176",0.215373
"etort-6","etort-176",0.216252
"etort-7","etort-176",0.207136
"etort-8","etort-176",0.209878
"etort-9","etort-176",0.215312
"etort-10","etort-176",0.213561
"etort-11","etort-176",0.214905
"etort-12","etort-176",0.202304
"etort-13","etort-176",0.214563
"etort-14","etort-176",0.219202
"etort-15","etort-176",0.193543
"etort-16","etort-176",0.218718
"etort-17","etort-176",0.193542
"etort-18","etort-176",0.217534
"etort-19","etort-176",0.217692
"etort-20","etort-176",0.217658
"etort-21","etort-176",0.214264
"etort-22","etort-176",0.213295
"etort-23","etort-176",0.213844
"etort-24","etort-176",0.212673
"etort-25","etort-176",0.217399
"etort-26","etort-176",0.214403
"etort-27","etort-176",0.216504
"etort-28","etort-176",0.216552
"etort-30","etort-176",0.201147
"etort-31","etort-176",0.19628
"etort-32","etort-176",0.209946
"etort-33","etort-176",0.216459
"etort-34","etort-176",0.216079
"etort-35","etort-176",0.208994
"etort-36","etort-176",0.197933
"etort-37","etort-176",0.192719
"etort-38","etort-176",0.196645
"etort-39","etort-176",0.216284
"etort-40","etort-176",0.217299
"etort-41","etort-176",0.218234
"etort-42","etort-176",0.210848
"etort-43","etort-176",0.214214
"etort-44","etort-176",0.214406
"etort-45","etort-176",0.213713
"etort-46","etort-176",0.190784
"etort-47","etort-176",0.192435
"etort-48","etort-176",0.188635
"etort-49","etort-176",0.198363
"etort-50","etort-176",0.192985
"etort-51","etort-176",0.206428
"etort-52","etort-176",0.216179
"etort-53","etort-176",0.195149
"etort-54","etort-176",0.210962
"etort-55","etort-176",0.194053
"etort-56","etort-176",0.194303
"etort-57","etort-176",0.216365
"etort-58","etort-176",0.194971
"etort-59","etort-176",0.198423
"etort-60","etort-176",0.214881
"etort-61","etort-176",0.221567
"etort-62","etort-176",0.195285
"etort-63","etort-176",0.220475
"etort-64","etort-176",0.217306
"etort-65","etort-176",0.215891
"etort-66","etort-176",0.215182
"etort-67","etort-176",0.21852
"etort-68","etort-176",0.211417
"etort-69","etort-176",0.215784
"etort-70","etort-176",0.208734
"etort-71","etort-176",0.216282
"etort-72","etort-176",0.214909
"etort-73","etort-176",0.216446
"etort-74","etort-176",0.218823
"etort-75","etort-176",0.202651
"etort-76","etort-176",0.20296
"etort-77","etort-176",0.215269
"etort-78","etort-176",0.193183
"etort-79","etort-176",0.194018
"etort-80","etort-176",0.195145
"etort-81","etort-176",0.19286
"etort-82","etort-176",0.191205
"etort-83","etort-176",0.192163
"etort-84","etort-176",0.194012
"etort-85","etort-176",0.195802
"etort-86","etort-176",0.193605
"etort-87","etort-176",0.194407
"etort-88","etort-176",0.201998
"etort-89","etort-176",0.195553
"etort-90","etort-176",0.196787
"etort-91","etort-176",0.20523
"etort-92","etort-176",0.201441
"etort-93","etort-176",0.193272
"etort-94","etort-176",0.197512
"etort-95","etort-176",0.191925
"etort-96","etort-176",0.214931
"etort-97","etort-176",0.210525
"etort-98","etort-176",0.217576
"etort-99","etort-176",0.215483
"etort-100","etort-176",0.217846
"etort-102","etort-176",0.206142
"etort-103","etort-176",0.206178
"etort-104","etort-176",0.213144
"etort-105","etort-176",0.209295
"etort-106","etort-176",0.212587
"etort-107","etort-176",0.203412
"etort-108","etort-176",0.20567
"etort-109","etort-176",0.207067
"etort-110","etort-176",0.222572
"etort-111","etort-176",0.220811
"etort-112","etort-176",0.202172
"etort-113","etort-176",0.202393
"etort-115","etort-176",0.216667
"etort-116","etort-176",0.213733
"etort-117","etort-176",0.213549
"etort-119","etort-176",0.216851
"etort-120","etort-176",0.214856
"etort-121","etort-176",0.218343
"etort-122","etort-176",0.218262
"etort-123","etort-176",0.218672
"etort-124","etort-176",0.216935
"etort-125","etort-176",0.21916
"etort-126","etort-176",0.219109
"etort-127","etort-176",0.221614
"etort-128","etort-176",0.218563
"etort-129","etort-176",0.218832
"etort-130","etort-176",0.196049
"etort-131","etort-176",0.191284
"etort-132","etort-176",0.195123
"etort-133","etort-176",0.196598
"etort-134","etort-176",0.191847
"etort-135","etort-176",0.189525
"etort-136","etort-176",0.188702
"etort-137","etort-176",0.197619
"etort-138","etort-176",0.194091
"etort-139","etort-176",0.195609
