"geolayers/TIFF/masked/crop_masked_avg_rough_30" "agp_250" "alley_30" "annual_precip" "aspect_30" "barren_30" "bdrock_ss2_st" "bd_ss2_30" "bd_ss2_st_30" "bedrock_ss2" "bike_pat_30" "dem_30" "eastness_30" "grass_herb_30" "imperv_30" "lat_gcs_30" "local_ro_30" "lon_gcs_30" "m2_01_precip" "m2_01tmin" "m2_02_precip" "m2_02tmax" "m2_02tmean" "m2_02tmin" "m2_03_precip" "m2_03tmax" "m2_03tmean" "m2_03tmin" "m2_04_precip" "m2_04tmax" "m2_04tmean" "m2_04tmin" "m2_05_precip" "m2_05tmax" "m2_05tmean" "m2_05tmin" "m2_06_precip" "m2_06tmax" "m2_06tmean" "m2_06tmin" "m2_07_precip" "m2_07tmax" "m2_07tmean" "m2_07tmin" "m2_08_precip" "m2_08tmax" "m2_08tmean" "m2_08tmin" "m2_09_precip" "m2_09tmax" "m2_09tmean" "m2_09tmin" "m2_10_precip" "m2_10tmax" "m2_10tmean" "m2_10tmin" "m2_11_precip" "m2_11tmax" "m2_11tmean" "m2_11tmin" "m2_12_precip" "m2_12tmax" "m2_12tmean" "m2_12tmin" "m2_ann_precip" "m2_anntmax" "m2_anntmean" "m2_anntmin" "nlcd_30" "northness_30" "parking_30" "pedestri_30" "primary_30" "private_30" "pr_ss2" "pr_ss2_st" "ramps_30" "road_30" "secondar_30" "service_30" "shrub_30" "slope_30" "summer_precip" "surfarea_30" "tree_30" "tree_err_30" "vehicula_30" "win_precip"
"etort-22" 1.00240170955658 106.491837752103 0 378.747728318264 187.915167302874 0 201 1.6693050806799 1.6693050806799 201 0 798.570086805375 -0.135564137572981 0 0 34.809418102018 0 -117.335878408915 25.3272127886753 0.399227574094183 28.0791593192148 16.9655726485054 9.5144865726211 2.06340019525004 18.8049590511112 20.2471263448448 12.2774585432643 4.30214650808243 5.73789973614692 24.0089352932324 15.543007963853 7.06967019600324 3.73083008499261 29.1510922340954 20.1731255375903 11.1851587119593 1.21907805592392 34.3514815985552 24.7298805335012 15.108278851866 3.98717024649773 37.7402722733205 28.2048930039061 18.6607259923543 5.38366507132447 37.3075175528184 27.6812409902839 18.0549653791415 4.61674415038692 33.4192830525432 24.0457045415141 14.6621244495493 6.8837033113122 26.9479071142426 18.0707508450655 9.18739624945328 9.27901824903272 19.761365157286 11.6228268954414 3.48252054104378 19.6693632099552 14.5472818671006 7.1825196863624 -0.182798269189091 132.718800995871 25.8036398382916 17.2361703526379 8.66490096475443 52 -0.969174127153349 0 0 0 0 0 0 0 240.629939149617 0 0 1 2.64286036553741 NA 784.434292618192 0 0 0 295.068634674298
"etort-23" 1.0010803937912 103.780653929103 0 229.86389385878 119.739644694535 0 201 NA 1.61000001430511 201 0 547.440713541357 0.859503992365604 0 0 35.0551299190222 0 -116.447727149244 22.8206609973219 1.71125823717905 29.3211684808499 18.9446687025463 11.4019105450491 3.85735619118108 11.5917424111181 22.5710136580268 14.7458505954273 6.91858140738116 6.774097995871 26.9041058336746 18.4392412695347 9.96571134587153 2.65517579061926 32.234107410156 23.4987800096714 14.7621191620904 1.76737131506076 37.5237208522838 28.2103525225964 18.8895498571156 6.7157403295815 40.7567344539731 31.7118089593325 22.6603233567129 9.62379884863963 39.9920143180204 31.1458890971632 22.299302660791 6.69044060906151 35.8697433106953 27.1087802775098 18.3439149114738 4.36517568338297 29.1071145004716 20.4882987464282 11.8681482731615 7.8072896404341 21.4919875981069 13.4027101069464 5.30343368721151 16.1986083726215 15.8736246769924 8.49833948413939 1.12171926112677 126.331271424241 28.155820481007 19.8200332835091 11.4760420338268 52 -0.49132750854307 0 0 0 0 NA 0 0 618.666916924536 0 0 1 2.45702952928544 NA 782.461143261155 0 1 0 179.484117476179
"etort-24" 1.00037217140198 104.637479902491 0 380.770814504365 328.933135158908 0 201 NA 1.61000001430511 201 0 1135.33601569867 -0.510926030910864 0 0 35.2563267591126 0 -116.84598033294 27.7411128846522 3.42153444013988 36.1135578900453 14.391435048102 9.23154359392989 4.06178659950298 21.8374256607207 17.5214356354871 11.7516781448149 5.98178655157628 3.3632947896696 21.4566104840344 14.6617440198185 7.86178643194887 3.54066630478498 26.6865605863009 19.4518916400855 12.2172236654267 1.42521720817276 31.9914011118621 24.2220241404388 16.4474873180291 4.61462048050111 35.4114662567844 27.8767980739897 20.3372235461783 10.7214376441062 34.9164264952853 27.4567188775151 19.9919183469551 6.7186626738118 31.0764228738145 24.0910345837844 17.1007389650688 5.39525232456835 24.6413947249586 18.2559407762133 11.8653924830115 15.2595237015357 17.4665290692597 11.9799623124861 6.48823588993246 19.2385565477575 12.4013692428549 7.69630023637446 2.99116244078029 155.969329768069 23.4014504123188 17.0663798038341 10.7264007932634 52 0.848532038959838 0 0 0 0 NA 0 0 153.64833533934 0 0 1 1.31603872559338 NA 779.356291795969 0 0.504777083970701 0 202.898801300454
"etort-25" 1.00116980075836 102.74930312963 0 283.544007569162 194.897289047192 0 201 1.5900000333786 1.5900000333786 201 0 732.123456442598 -0.257023524238591 0 0 35.1401883008606 0 -116.709993728903 17.8721254803584 1.75917346402213 22.8456297136891 17.362000758915 10.3758359864313 3.38324148671868 11.9170366197478 20.8658676625102 13.3962327661786 5.91878742240494 4.21808342532464 25.1172482891019 16.8803981869693 8.63822385114449 2.38256287654601 30.4121988106555 21.797538182726 13.1767446223796 1.22721658401791 35.703578919685 26.4939682655703 17.2779268929069 4.88405990753159 38.9335799662062 29.9923895052458 21.0487122972661 6.0904893306787 38.332199097881 29.4049522087808 20.4698946030913 5.05792708491647 34.3198109450904 25.6735480338955 17.0233416399861 3.46192442974618 27.7096124119374 19.3906865243601 11.0717607349706 8.40709478881508 20.1707185799115 12.670587133564 5.1629419750458 15.1824769651554 14.6957676121188 7.90206603665507 1.10698396082201 103.546625942118 26.5844870302202 18.5460347325129 10.5036382749729 52 -0.966152565362785 0 0 0 0 0 0 0 2790.61907182253 0 0 1 2.62207883752793 NA 780.985119765744 0 1.52123446129455 0 191.602255786292
"etort-26" 1.00020861625671 103.50245041456 0 158.988948313878 163.821944670163 0 201 NA 1.37000000476837 201 0 256.457269800949 0.268673555539445 0 0 34.1707687805252 0 -114.512260269888 20.5929724926574 5.05878240984517 18.4846058972415 21.5043388302316 14.2269533372758 6.9395680425681 16.8937179983979 25.4128051101123 17.5169536527566 9.61787934698156 4.2093543518057 29.5898827501303 21.428487975122 13.2623361127159 2.38445685562376 34.8728055739564 26.5929446699741 18.3098619146335 0.529999971389771 39.7734069996767 31.2618585049372 22.7443182171925 6.99890658522155 42.2566307655006 34.5607792210276 26.8601705856224 15.0429085727867 41.5966309180885 34.0571071419247 26.5135769813717 12.3351991661411 38.3877164602692 30.3086422316288 22.2211024843658 8.41574382030655 31.6200362457225 23.4644789842341 15.3073872940447 8.21544286299277 24.117261048449 16.4657126934491 8.81416438470162 15.1225274686764 18.4904841758506 11.5189360973439 4.54738754199999 129.225834450984 30.5644936272201 22.7914099580335 15.0170937258941 52 -0.91841582862826 0 0 0 0 NA 0 0 125.00925896555 0 0 1 1.05926815507968 NA 789.32207846543 0 1 0 89.3640918919721
"etort-27" 1.00005495548248 109.572851365224 0 304.282658646028 196.317325773455 0 36 1.55999994277954 1.55999994277954 36 0 879.072631720274 -0.276006408686493 0 0 35.2270852019044 0 -117.645083526385 26.3965452241342 0.407215527612664 35.361393947669 15.8003366646816 8.82864919723193 1.84752420605742 25.2120540676357 19.0092531954049 11.5871046169111 4.16470435998636 7.36557554196873 22.9294595680997 14.8006698653549 6.67188136807091 2.01937131766627 28.1706115291575 19.553556633046 10.9328488702687 1.16750779309098 33.4008610125897 24.2633053900047 15.1220942709282 2.62964248664974 37.0408639063493 27.8473159355568 18.6537678574768 3.72628749187163 36.4906094239205 27.0734099161959 17.6464601207854 3.57215631457121 32.5572100134381 23.514662520626 14.4690246426763 7.10145220308487 26.0172091459163 17.5302592157299 9.03671152813456 11.038533769221 18.7555993270592 11.1642938344935 3.56958642111185 22.5731374647563 13.6995039414639 6.76842077502571 -0.172662954314777 148.163654946038 24.8520918043525 16.695522521463 8.52951661680957 52 -0.944618989247122 0 0 0 0 0 0 0 434.475997516159 0 0 1 0.512904946479285 NA 779.348383487074 0 0 0 253.851665354791
"etort-28" 1.00517916679382 107.69136620379 0 255.897421511772 345.125718351674 0 201 NA 1.61000001430511 201 0 873.4020774506 -0.14101330892248 0 0 35.3497351741492 0 -117.72602275706 32.016746931796 1.85364565679818 37.8894099635126 15.8831286442996 9.51553154213352 3.14652185243113 28.007775710363 19.1905072204376 12.2665329509928 5.33911896228907 7.93834562591164 23.1075168479657 15.5268905089435 7.93991322079327 2.58268001620942 28.3847534437677 20.3226019284579 12.2570106458816 1.10149889099948 33.6277917120546 25.1240633092797 16.6153974069159 2.92243500752564 37.324562637171 28.7227408671325 20.1158586853233 4.76760642812781 36.6749635848859 28.0238004014385 19.3662860226838 4.3787904435016 32.7176028298618 24.3765605516761 16.0255173721679 7.67904515452068 26.1026261816925 18.4458696476834 10.7841741576281 11.7148554581155 18.8710803842201 11.9802560997545 5.07943171411752 24.7712472911668 13.6377490476204 7.46972843367133 1.29685618933209 165.77043964929 24.9768416970471 17.4848578272377 9.98652265926008 52 0.989258943768685 0 0 0 0 NA 0 0 360.944798921854 0 0 1 6.19788493384372 NA 784.219341108421 0 0.933802251342665 0 188.627206101574
"etort-30" 1.00043630599976 104.505380034774 0 286.732948516755 325.035757244036 0 15 1.52999997138977 1.52999997138977 15 0 1063.13120113586 -0.572786944672961 0 0 35.5425112032999 0 -114.863104848081 23.50477773055 2.59435420801234 29.7753910448054 14.5394734775075 9.22024474373528 3.89594418554081 23.9162603286055 18.3733371980826 12.2996405246926 6.22087262221603 6.75129127455681 22.5870338902994 15.9713112716812 9.34558803982973 3.55517800910388 28.2302925102471 21.3134814512696 14.3954384276131 1.91060415258493 33.6152210084866 26.4932927642192 19.3625977810791 19.6881855260795 36.6808956814458 29.7512654925305 22.8210068024304 17.0453263300355 35.6308964443853 28.8900339727349 22.1404031489996 10.7860193122648 31.7964296265171 25.0842821951926 18.3709029552003 11.9828158618733 24.9631704725117 18.7087262857068 12.4542821565215 11.4921793639753 17.2963125250718 11.7932900197128 6.2853399830034 21.2740888671435 12.0693802719886 7.12080214416937 2.16715253839439 181.682122201982 24.0327095206059 17.8551504787397 11.6688236381972 52 0.819142532504407 0 0 0 0 0 0 0 88.570093214495 0 0 1 1.52023049910711 NA 776.654728024006 0 0.445482544697051 0 146.495739243192
"etort-31" 1.00029242038727 106.766298809344 0 194.725781605575 104.618646726552 0 41 1.51999998092651 1.51999998092651 41 0 665.958217366659 0.963697647614631 0 0 36.7831545846099 0 -114.267722763316 22.3377852689766 1.19019965154421 25.5577481004836 17.0913804222632 10.1465962033694 3.20114148969355 17.1921924324913 21.4039700679442 13.8371611005294 6.27010237627439 8.6979397059691 25.9480988519887 17.7942782919592 9.63111576460944 4.01696404469569 31.8081086412853 23.3904587014668 14.9724002747033 2.4261429206114 37.2776876346558 28.4687091393103 19.6594698739116 13.509894202713 40.2974274155513 31.7403907575647 23.1833433144436 11.9895258695641 39.1774283883913 30.8845702607934 22.5912935948443 10.948747058149 35.2674285409792 26.7134688200256 18.1495216862989 14.1474948025915 27.8789161047943 19.6048358102962 11.3307427322199 12.6149037570907 19.8065187053535 12.414574594952 5.02236972257328 16.6380257412958 14.0071566387474 7.38536794280979 0.76332948253123 160.077365579167 27.0485177759898 19.193618830613 11.3287179093421 52 -0.251420642437072 0 0 0 0 0 0 0 343.073949227417 0 0 1 0.86226014507138 NA 764.500095778361 0 0 0 115.067171810433
"etort-32" 1.00042319297791 108.008630735969 0 179.276998248131 152.745106454852 0 42 1.60000002384186 1.60000002384186 42 0 874.577229051875 0.457377179408256 0 0 35.3817048818509 0 -114.860121425066 23.0698884090528 2.77303384162966 28.2846653833082 15.7040282277148 10.0215304325309 4.32993024583931 22.3757763986026 19.6038307045847 13.2494319633962 6.88603310482032 6.29190079800012 23.8807175949626 17.0293265873418 10.1680349710223 3.23800380477619 29.6387181737837 22.4615297850717 15.276140698036 1.74399566424285 34.9698151288789 27.6265311173252 20.2751430223782 16.6332562569915 37.8897180938459 30.8844332300899 23.8700462319892 15.9938788124675 36.937819716482 30.006527223512 23.0743383909091 10.0487937829169 33.0698199008482 26.1685284083027 19.2672367633127 11.3718880879991 26.1375150112281 19.5863285429545 13.0259403111132 11.2110984054559 18.3750279574756 12.4855323020524 6.58613451174036 19.5186671848489 12.7820318990671 7.59753140867517 2.41213279481982 169.781811896211 25.2078234000795 18.7736306312031 12.3312373832649 52 -0.887889024791609 0 0 0 0 0 0 0 643.996183937257 0 0 1 1.63292603027001 NA 778.207239431101 0 1 0 117.943985706021
"etort-33" 1.00025963783264 103.060521956974 0 220.939418536899 201.050855310849 0 201 NA 1.61000001430512 201 0 627.195669405231 -0.359017000821448 0 0 34.8052826355056 0 -114.937984565978 24.3258455255726 3.42672885844126 23.974513544086 18.309921926294 11.6757733777864 5.0370140158783 21.5950963674283 22.195059042294 14.7411941510685 7.28272023391306 7.52572333169434 26.222709262482 18.5680210330174 10.9084673673964 4.06808818530455 31.8978455507495 23.9534105531547 16.0032830433567 1.55695970474795 36.9921524298142 28.9169059696181 20.8319144075585 7.17681124528381 39.8072889776499 32.3239994666998 24.8360992035645 15.8605369948088 38.8621514773141 31.4539265047452 24.0410916141914 10.9151070433364 35.4172879451092 27.6088803590468 19.7907767637055 9.43655431613288 28.4772881840241 20.9032050690979 13.3236837734877 10.2393777120398 21.084229177676 14.1432412472736 7.19769226274647 15.1396160686783 15.4639262022231 9.28491274551676 3.10103544901294 151.814227226771 27.5681665865158 20.2794556000178 12.9807457779391 52 -0.932698278983583 0 0 0 0 NA 0 0 743.862379264924 0 0 1 1.345385379777 NA 783.50777023777 0 0.379284796029401 0 134.662891098004
"etort-34" 1.00003361701965 104.894982135008 0 74.231731727809 -1 0 201 1.5900000333786 1.5900000333786 201 0 347.972176866986 -0.0174524057656527 0 0 34.4025752285469 0 -114.619314239811 19.6691302744724 4.7878378772366 22.0473240973639 20.6809010504304 13.5849635419741 6.47981144498379 16.838864245972 24.5888694170293 16.7539479664744 8.90911274358197 5.46434448144527 28.8120024967608 20.6873414797664 12.5533780146836 2.39300503166139 34.2836299644636 25.9471684850864 17.6024200292115 0.669682899455515 39.2829312156041 30.7862970649948 22.2806769225338 7.88265051020629 41.9245874554419 34.2465575590407 26.5602368549377 14.2940053290371 41.0938037410956 33.5068510364738 25.9188822877069 10.1585073532196 37.7812167991 29.6662389301715 21.5502451271038 8.34243520648648 30.8820022080919 22.8230184660493 14.7558352493177 10.0437037072658 23.4297987648665 15.9037170136209 8.37583513487677 14.3489777341198 17.7790139855668 11.0530763626696 4.31893989577167 132.152632466192 29.9119163330733 22.2150493530177 14.5091995650892 52 0.999847710132599 0 0 0 0 0 0 0 2808.61939473781 0 0 1 0 NA 787.016405226354 0 0 0 82.6765891810123
"etort-35" 1.00107443332672 105.016689898221 0 248.620743816916 183.301041214088 0 32 1.49000000953674 1.49000000953674 32 0 1213.56667876138 -0.0572102771273868 0 0 35.5323623707828 0 -115.008436578842 26.7885816246992 1.28657334463515 34.159977881952 13.6721906220358 8.08307226021961 2.48993811197076 30.3830650530507 17.3252957086085 10.9111038225141 4.48913486848997 9.56279582834247 21.2986276508648 14.3952956153986 7.48438483358631 4.9110953838295 26.8428744703029 19.6477723912957 12.4440110214278 1.91381704353143 32.2639557690888 24.7437568390303 17.2211366368342 25.5646584995635 35.450165959654 28.1495105269185 20.8448384809027 19.1187199586066 34.4245762949182 27.3019315859048 20.1755264841856 13.0418339202568 30.6381382340815 23.5807908583158 16.5198797420851 14.5965525753982 23.8739233056457 17.2957485249393 10.7140109084976 13.4811042912839 16.3217941685214 10.5067463789523 4.68947599077559 25.5828658730895 11.3478100825806 6.14065554811229 0.925922259364912 219.105068611747 22.9499674494484 16.4474020378236 9.94261423142743 52 -0.993527415275783 0 0 0 0 7 7 0 1028.13466190276 0 0 1 2.7374077714388 NA 777.346332512616 0 1 0 161.165132203734
"etort-36" 1.00449073314667 102.912561688012 0 270.766674849997 227.926015293624 0 201 NA 1.57000005245209 201 0 836.496197188872 -0.740674878902535 0 0 36.090814976984 0 -116.176203416436 18.7764804450817 0.617730653937872 26.3612714007637 16.3154787698228 9.50772521336758 2.69023848569707 19.7216179316332 20.2782648872823 12.9664037305532 5.65395572149447 6.76379129068408 24.5982113003474 16.8570551405722 9.11589949580441 4.64795443806062 30.1036648954644 22.1353371971124 14.167008927785 2.11632414530275 35.3152643532128 27.1439784753324 18.9630134112817 8.22607080947528 38.531037991173 30.631566405116 22.7317739594846 9.94692654634696 37.7749982942784 29.8652065988882 21.9496936143155 7.93245688797581 33.8796515720868 25.7063273131483 17.5330011061159 6.0934038892655 27.2948392453529 19.1649391486067 11.0250401339058 10.2706731189105 18.9454789707563 11.7023671282594 4.45385517724545 15.1580158856605 13.4144114356339 6.94911200245167 0.473812397506809 136.014985516261 25.8891713912185 18.3370317505959 10.7797590578544 52 -0.668595805598034 0 0 0 0 NA 0 0 636.3500202032 0 0 1 4.54137194519179 NA 774.401908435807 0 1 0 162.35816512659
"etort-37" 1.00120007991791 101.763581033968 0 159.550439737918 35.1311351984109 0 45.3281415538771 1.51386100216166 1.51386100216166 45.3281415538771 0 886.265646784047 0.569223335941161 0 0 36.7344761368912 0 -116.595598863213 14.4136929903669 -0.707386128430618 18.5175474818831 16.4142760276322 8.75999911007568 1.10429250561787 16.096171323963 20.3480724273356 12.0794158452274 3.81075906472164 6.03304619838222 24.7636037104668 15.844451508891 6.91529946341369 3.06996833254791 30.2604942079499 20.9631092390775 11.660846931892 3.09021608733931 35.565704873095 25.9440282824174 16.3137806897905 7.17880097459739 38.4154574747925 29.2468895151314 20.0768904211892 7.94338198650199 37.9757047205072 28.5871374474916 19.1885696726853 6.414844471272 34.020493506787 24.4585688751884 14.8966428248931 4.25696271836399 27.3736040479094 18.2790799302813 9.18312533550789 9.75880113081463 19.5051224238506 11.1694155091633 2.830263532032 10.5416719618483 13.8891517019959 6.51319686958464 -0.866203062193727 107.315104790909 26.0822606248121 17.3965539301319 8.70429225692754 52 0.812231367081287 0 0 0 0 0 0 0 1501.98742596399 0 0 1 2.65427105277858 NA 765.883989657948 0 0.884061880007703 0 143.150535929621
"etort-38" 1.00065088272095 106.00530565842 0 165.840573277126 70.785745955511 0 33 1.49000000953674 1.49000000953674 33 0 870.932147715593 0.942472249539866 0 0 36.4761701059858 0 -114.96077635687 17.9709441030552 1.5779186227853 23.3258951627575 15.8093891100432 9.67554343161936 3.53459846102707 14.0471187823599 19.9832345637784 13.2420505950366 6.4918116189008 6.08150884855737 24.2439396839469 17.0971937758333 9.94334831667848 3.53219509136753 29.9639403513668 22.6504467233104 15.3289104753193 2.9228536195201 35.4329962290859 27.8904466746288 20.3408002836026 10.5195497156745 38.5829950468341 31.2071940131017 23.8242924536874 11.1089951495098 37.4963164540082 30.3476131171477 23.1889110856709 8.37580161432358 33.4068400226582 26.1010390568332 18.7871939368078 10.9081103581108 26.2806863357744 19.0826416475165 11.8745986377253 11.2622614332923 18.346441078141 11.9033005484199 5.4601609891977 16.2975383102159 13.0038925068142 7.26945525673315 1.53407307521704 136.352772861912 25.5126419526922 18.672995199422 11.8253045058009 52 0.328488718679366 0 0 0 0 3 3 0 775.202588184284 0 0 1 1.79572325793529 NA 767.91814406995 0 0.950259628658833 0 114.631561602791
"etort-39" 1.00030422210693 105.329787205371 0 131.263348346107 149.977552866418 0 201 1.60000002384186 1.60000002384186 201 0 324.801977181643 0.498785673877201 0 0 34.4525189829389 0 -114.535559076401 19.2682330610818 4.84114415091182 21.6052101217772 20.9276001034153 13.7702558433527 6.61188915287585 17.0795755659677 24.8097651901306 17.0031020380445 9.19222172478331 5.65447257922626 29.0397647323669 21.0054149084883 12.9703201066137 2.72165433031114 34.5024114638217 26.2996306758152 18.0903200632253 0.750348089250037 39.4990190973722 31.0481405626877 22.5937906625152 6.00625072690604 42.1548038087748 34.5046691899755 26.8480063183688 14.309206449463 41.2997650654976 33.8588863305933 26.4145354139032 9.99014979118706 37.9445273878614 29.9243926446642 21.8987515202962 7.47149807169926 30.9985449045628 22.991000739237 14.9834581434014 9.69230802935957 23.5421642721782 16.0550182898288 8.56610483222978 13.5282694882953 17.8544785687995 11.1113494810281 4.36345799524029 128.077173364062 30.0943280599267 22.4394317280613 14.7803201952558 52 -0.863238546978286 0 0 0 0 0 0 0 1626.06675046201 0 0 1 1.28354949138691 NA 786.804272977122 0 0 0 89.4599523118798
