"etort1","etort2","pi"
"etort-45","etort-230",0.169267
"etort-52","etort-230",0.168739
"etort-54","etort-230",0.169711
"etort-57","etort-230",0.176314
"etort-60 (sheared2)","etort-230",0.172667
"etort-61","etort-230",0.178439
"etort-63","etort-230",0.172898
"etort-64","etort-230",0.172802
"etort-65","etort-230",0.173821
"etort-66","etort-230",0.172267
"etort-67","etort-230",0.173181
"etort-68","etort-230",0.170844
"etort-69","etort-230",0.171528
"etort-70","etort-230",0.17468
"etort-71","etort-230",0.17782
"etort-72","etort-230",0.176853
"etort-73","etort-230",0.174451
"etort-74","etort-230",0.174056
"etort-77","etort-230",0.170789
"etort-96","etort-230",0.167688
"etort-97","etort-230",0.164483
"etort-98","etort-230",0.166051
"etort-99","etort-230",0.166492
"etort-100","etort-230",0.166638
"etort-102","etort-230",0.166565
"etort-103","etort-230",0.168043
"etort-104","etort-230",0.167051
"etort-105","etort-230",0.166217
"etort-106","etort-230",0.174453
"etort-107","etort-230",0.175625
"etort-108","etort-230",0.174823
"etort-109","etort-230",0.175809
"etort-110","etort-230",0.176538
"etort-111","etort-230",0.17601
"etort-115","etort-230",0.167201
"etort-116","etort-230",0.16718
"etort-117","etort-230",0.168255
"etort-119","etort-230",0.173723
"etort-120","etort-230",0.173722
"etort-121","etort-230",0.173691
"etort-122","etort-230",0.173903
"etort-123","etort-230",0.173841
"etort-124","etort-230",0.172921
"etort-125","etort-230",0.174335
"etort-126","etort-230",0.175419
"etort-127","etort-230",0.176433
"etort-128","etort-230",0.174289
"etort-129","etort-230",0.174014
"etort-195","etort-230",0.173528
"etort-208","etort-230",0.174809
"etort-209","etort-230",0.174424
"etort-210","etort-230",0.171413
"etort-211","etort-230",0.173498
"etort-212","etort-230",0.174541
"etort-213","etort-230",0.174077
"etort-214","etort-230",0.172435
"etort-215","etort-230",0.173273
"etort-216","etort-230",0.173028
"etort-217","etort-230",0.172823
"etort-218","etort-230",0.172152
"etort-219","etort-230",0.172927
"etort-220","etort-230",0.171881
"etort-221","etort-230",0.173449
"etort-222","etort-230",0.174919
"etort-223","etort-230",0.173947
"etort-224","etort-230",0.174749
"etort-225","etort-230",0.176069
"etort-226","etort-230",0.173231
"etort-227","etort-230",0.174831
"etort-228","etort-230",0.170531
"etort-229","etort-230",0.172578
"etort-230","etort-230",0.112066
"etort-2","etort-231",0.175268
"etort-3","etort-231",0.17444
"etort-4","etort-231",0.176324
"etort-5","etort-231",0.170835
"etort-6","etort-231",0.171652
"etort-9","etort-231",0.166409
"etort-10","etort-231",0.175534
"etort-11","etort-231",0.175434
"etort-13","etort-231",0.174832
"etort-14","etort-231",0.177617
"etort-16","etort-231",0.173277
"etort-18","etort-231",0.173677
"etort-19","etort-231",0.175074
"etort-20","etort-231",0.176125
"etort-21","etort-231",0.174376
"etort-22","etort-231",0.174878
"etort-23","etort-231",0.175653
"etort-24","etort-231",0.175473
"etort-25","etort-231",0.177507
"etort-26","etort-231",0.167392
"etort-27","etort-231",0.176698
"etort-28","etort-231",0.17605
"etort-33","etort-231",0.168687
"etort-34","etort-231",0.1675
"etort-39","etort-231",0.167248
"etort-40","etort-231",0.167005
"etort-41","etort-231",0.170497
"etort-42","etort-231",0.172246
"etort-43","etort-231",0.168996
"etort-44","etort-231",0.170423
"etort-45","etort-231",0.170592
"etort-52","etort-231",0.169157
"etort-54","etort-231",0.168429
"etort-57","etort-231",0.177055
"etort-60 (sheared2)","etort-231",0.17229
"etort-61","etort-231",0.178201
"etort-63","etort-231",0.173584
"etort-64","etort-231",0.172742
"etort-65","etort-231",0.174003
"etort-66","etort-231",0.17303
"etort-67","etort-231",0.173393
"etort-68","etort-231",0.171042
"etort-69","etort-231",0.172484
"etort-70","etort-231",0.17474
"etort-71","etort-231",0.177874
"etort-72","etort-231",0.177502
"etort-73","etort-231",0.174612
"etort-74","etort-231",0.174743
"etort-77","etort-231",0.171152
"etort-96","etort-231",0.167927
"etort-97","etort-231",0.163634
"etort-98","etort-231",0.166932
"etort-99","etort-231",0.165439
"etort-100","etort-231",0.165967
"etort-102","etort-231",0.166621
"etort-103","etort-231",0.16873
"etort-104","etort-231",0.167472
"etort-105","etort-231",0.166545
"etort-106","etort-231",0.175146
"etort-107","etort-231",0.17616
"etort-108","etort-231",0.175381
"etort-109","etort-231",0.175364
"etort-110","etort-231",0.176913
"etort-111","etort-231",0.17609
"etort-115","etort-231",0.167249
"etort-116","etort-231",0.167589
"etort-117","etort-231",0.168352
"etort-119","etort-231",0.17479
"etort-120","etort-231",0.175013
"etort-121","etort-231",0.17416
"etort-122","etort-231",0.174454
"etort-123","etort-231",0.174023
"etort-124","etort-231",0.173107
"etort-125","etort-231",0.173512
"etort-126","etort-231",0.174784
"etort-127","etort-231",0.176296
"etort-128","etort-231",0.174277
"etort-129","etort-231",0.175132
"etort-195","etort-231",0.174537
"etort-208","etort-231",0.17528
"etort-209","etort-231",0.175231
"etort-210","etort-231",0.171145
"etort-211","etort-231",0.174071
"etort-212","etort-231",0.174718
"etort-213","etort-231",0.174321
"etort-214","etort-231",0.172878
"etort-215","etort-231",0.173347
"etort-216","etort-231",0.174371
"etort-217","etort-231",0.174406
"etort-218","etort-231",0.1733
"etort-219","etort-231",0.172869
"etort-220","etort-231",0.172214
"etort-221","etort-231",0.174049
"etort-222","etort-231",0.175583
"etort-223","etort-231",0.174903
"etort-224","etort-231",0.174772
"etort-225","etort-231",0.175357
"etort-226","etort-231",0.172667
"etort-227","etort-231",0.174327
"etort-228","etort-231",0.169391
"etort-229","etort-231",0.173854
"etort-230","etort-231",0.165137
"etort-231","etort-231",0.112282
"etort-2","etort-244",0.173855
"etort-3","etort-244",0.172482
"etort-4","etort-244",0.172258
"etort-5","etort-244",0.173851
"etort-6","etort-244",0.177479
"etort-9","etort-244",0.172258
"etort-10","etort-244",0.174772
"etort-11","etort-244",0.174315
"etort-13","etort-244",0.170939
"etort-14","etort-244",0.173698
"etort-16","etort-244",0.173151
"etort-18","etort-244",0.17262
"etort-19","etort-244",0.171679
"etort-20","etort-244",0.172453
"etort-21","etort-244",0.173337
"etort-22","etort-244",0.173034
"etort-23","etort-244",0.175131
"etort-24","etort-244",0.174635
"etort-25","etort-244",0.176183
"etort-26","etort-244",0.173031
"etort-27","etort-244",0.175764
"etort-28","etort-244",0.175049
"etort-33","etort-244",0.173963
"etort-34","etort-244",0.172516
"etort-39","etort-244",0.174052
"etort-40","etort-244",0.173067
"etort-41","etort-244",0.174084
"etort-42","etort-244",0.176936
"etort-43","etort-244",0.174181
"etort-44","etort-244",0.174465
"etort-45","etort-244",0.17378
"etort-52","etort-244",0.173432
"etort-54","etort-244",0.172753
"etort-57","etort-244",0.174164
"etort-60 (sheared2)","etort-244",0.171491
"etort-61","etort-244",0.175585
"etort-63","etort-244",0.170916
"etort-64","etort-244",0.170499
"etort-65","etort-244",0.170706
"etort-66","etort-244",0.17167
"etort-67","etort-244",0.170451
"etort-68","etort-244",0.168548
"etort-69","etort-244",0.1708
"etort-70","etort-244",0.175109
"etort-71","etort-244",0.176157
"etort-72","etort-244",0.174854
"etort-73","etort-244",0.170598
"etort-74","etort-244",0.173015
"etort-77","etort-244",0.175233
"etort-96","etort-244",0.171995
"etort-97","etort-244",0.168994
"etort-98","etort-244",0.171112
"etort-99","etort-244",0.171261
"etort-100","etort-244",0.171634
"etort-102","etort-244",0.17156
"etort-103","etort-244",0.173207
"etort-104","etort-244",0.172334
"etort-105","etort-244",0.171334
"etort-106","etort-244",0.173021
"etort-107","etort-244",0.173719
"etort-108","etort-244",0.173021
"etort-109","etort-244",0.173841
"etort-110","etort-244",0.174887
"etort-111","etort-244",0.173643
"etort-115","etort-244",0.173233
"etort-116","etort-244",0.172015
"etort-117","etort-244",0.17338
"etort-119","etort-244",0.173158
"etort-120","etort-244",0.173674
"etort-121","etort-244",0.172252
"etort-122","etort-244",0.170926
"etort-123","etort-244",0.17251
"etort-124","etort-244",0.169659
"etort-125","etort-244",0.169731
"etort-126","etort-244",0.17199
"etort-127","etort-244",0.173767
"etort-128","etort-244",0.172671
"etort-129","etort-244",0.17306
"etort-195","etort-244",0.173003
"etort-208","etort-244",0.174621
"etort-209","etort-244",0.174382
"etort-210","etort-244",0.175106
"etort-211","etort-244",0.172279
"etort-212","etort-244",0.173797
"etort-213","etort-244",0.17208
"etort-214","etort-244",0.171361
"etort-215","etort-244",0.173334
"etort-216","etort-244",0.173433
"etort-217","etort-244",0.172967
"etort-218","etort-244",0.170647
"etort-219","etort-244",0.171446
"etort-220","etort-244",0.170808
"etort-221","etort-244",0.172062
"etort-222","etort-244",0.173224
"etort-223","etort-244",0.172691
"etort-224","etort-244",0.172214
"etort-225","etort-244",0.173891
"etort-226","etort-244",0.172025
"etort-227","etort-244",0.172866
"etort-228","etort-244",0.168852
"etort-229","etort-244",0.172106
"etort-230","etort-244",0.171146
"etort-231","etort-244",0.170704
"etort-244","etort-244",0.115152
"etort-2","etort-245",0.172171
"etort-3","etort-245",0.169824
"etort-4","etort-245",0.17123
"etort-5","etort-245",0.174962
"etort-6","etort-245",0.179368
"etort-9","etort-245",0.175306
"etort-10","etort-245",0.170262
"etort-11","etort-245",0.169138
"etort-13","etort-245",0.171464
"etort-14","etort-245",0.174272
"etort-16","etort-245",0.172944
"etort-18","etort-245",0.165333
"etort-19","etort-245",0.170068
"etort-20","etort-245",0.170763
"etort-21","etort-245",0.167744
"etort-22","etort-245",0.167254
"etort-23","etort-245",0.171761
"etort-24","etort-245",0.170223
"etort-25","etort-245",0.172777
"etort-26","etort-245",0.175262
"etort-27","etort-245",0.171627
"etort-28","etort-245",0.170943
"etort-33","etort-245",0.176317
"etort-34","etort-245",0.176233
"etort-39","etort-245",0.177012
"etort-40","etort-245",0.176504
"etort-41","etort-245",0.177642
"etort-42","etort-245",0.17898
"etort-43","etort-245",0.175634
"etort-44","etort-245",0.17672
"etort-45","etort-245",0.176737
"etort-52","etort-245",0.175434
"etort-54","etort-245",0.174851
"etort-57","etort-245",0.175088
"etort-60 (sheared2)","etort-245",0.164806
"etort-61","etort-245",0.176325
"etort-63","etort-245",0.170666
"etort-64","etort-245",0.167549
"etort-65","etort-245",0.169726
"etort-66","etort-245",0.167992
"etort-67","etort-245",0.168327
"etort-68","etort-245",0.166688
"etort-69","etort-245",0.166278
"etort-70","etort-245",0.172521
"etort-71","etort-245",0.177409
"etort-72","etort-245",0.175889
"etort-73","etort-245",0.172658
"etort-74","etort-245",0.167577
"etort-77","etort-245",0.176548
"etort-96","etort-245",0.174629
"etort-97","etort-245",0.172248
"etort-98","etort-245",0.174028
"etort-99","etort-245",0.175208
"etort-100","etort-245",0.174401
"etort-102","etort-245",0.174509
"etort-103","etort-245",0.174388
"etort-104","etort-245",0.174682
"etort-105","etort-245",0.17422
"etort-106","etort-245",0.175196
"etort-107","etort-245",0.175248
"etort-108","etort-245",0.175412
"etort-109","etort-245",0.174959
"etort-110","etort-245",0.176829
"etort-111","etort-245",0.175824
"etort-115","etort-245",0.174825
"etort-116","etort-245",0.175257
"etort-117","etort-245",0.176067
"etort-119","etort-245",0.168004
"etort-120","etort-245",0.169336
"etort-121","etort-245",0.17251
"etort-122","etort-245",0.171479
"etort-123","etort-245",0.17373
"etort-124","etort-245",0.172106
"etort-125","etort-245",0.1721
"etort-126","etort-245",0.174206
"etort-127","etort-245",0.173316
"etort-128","etort-245",0.173981
"etort-129","etort-245",0.175053
"etort-195","etort-245",0.167536
"etort-208","etort-245",0.169812
"etort-209","etort-245",0.170228
"etort-210","etort-245",0.177786
"etort-211","etort-245",0.168861
"etort-212","etort-245",0.169582
"etort-213","etort-245",0.166589
"etort-214","etort-245",0.165907
"etort-215","etort-245",0.169487
"etort-216","etort-245",0.169388
"etort-217","etort-245",0.167706
"etort-218","etort-245",0.166871
"etort-219","etort-245",0.168175
"etort-220","etort-245",0.164208
"etort-221","etort-245",0.174158
"etort-222","etort-245",0.174217
"etort-223","etort-245",0.17368
"etort-224","etort-245",0.173729
"etort-225","etort-245",0.175958
"etort-226","etort-245",0.174114
"etort-227","etort-245",0.176249
"etort-228","etort-245",0.172167
"etort-229","etort-245",0.169193
"etort-230","etort-245",0.173082
"etort-231","etort-245",0.174442
"etort-244","etort-245",0.172935
"etort-245","etort-245",0.111862
"etort-2","etort-247",0.175361
"etort-3","etort-247",0.17446
"etort-4","etort-247",0.175732
"etort-5","etort-247",0.169356
"etort-6","etort-247",0.172202
"etort-9","etort-247",0.166586
"etort-10","etort-247",0.174632
"etort-11","etort-247",0.174995
"etort-13","etort-247",0.174005
"etort-14","etort-247",0.176403
"etort-16","etort-247",0.173345
"etort-18","etort-247",0.173618
"etort-19","etort-247",0.174194
"etort-20","etort-247",0.175738
"etort-21","etort-247",0.17348
"etort-22","etort-247",0.173438
"etort-23","etort-247",0.174769
"etort-24","etort-247",0.174821
"etort-25","etort-247",0.176865
"etort-26","etort-247",0.167322
"etort-27","etort-247",0.17652
"etort-28","etort-247",0.175855
"etort-33","etort-247",0.168191
"etort-34","etort-247",0.168136
"etort-39","etort-247",0.167556
"etort-40","etort-247",0.16682
"etort-41","etort-247",0.1687
"etort-42","etort-247",0.171612
"etort-43","etort-247",0.169079
"etort-44","etort-247",0.169238
"etort-45","etort-247",0.168935
"etort-52","etort-247",0.168662
"etort-54","etort-247",0.168801
"etort-57","etort-247",0.175708
"etort-60 (sheared2)","etort-247",0.1726
"etort-61","etort-247",0.177492
"etort-63","etort-247",0.1742
"etort-64","etort-247",0.172621
"etort-65","etort-247",0.172977
"etort-66","etort-247",0.172039
"etort-67","etort-247",0.17296
"etort-68","etort-247",0.17047
"etort-69","etort-247",0.172105
"etort-70","etort-247",0.174592
"etort-71","etort-247",0.177825
"etort-72","etort-247",0.17603
"etort-73","etort-247",0.17484
"etort-74","etort-247",0.173997
"etort-77","etort-247",0.17109
"etort-96","etort-247",0.167436
"etort-97","etort-247",0.164489
"etort-98","etort-247",0.166667
"etort-99","etort-247",0.166391
"etort-100","etort-247",0.165585
"etort-102","etort-247",0.165876
"etort-103","etort-247",0.16875
"etort-104","etort-247",0.167646
"etort-105","etort-247",0.165708
"etort-106","etort-247",0.175434
"etort-107","etort-247",0.175947
"etort-108","etort-247",0.174385
"etort-109","etort-247",0.175771
"etort-110","etort-247",0.175674
"etort-111","etort-247",0.176551
"etort-115","etort-247",0.16754
"etort-116","etort-247",0.166752
"etort-117","etort-247",0.168115
"etort-119","etort-247",0.172884
"etort-120","etort-247",0.173999
"etort-121","etort-247",0.173146
"etort-122","etort-247",0.173975
"etort-123","etort-247",0.173745
"etort-124","etort-247",0.172611
"etort-125","etort-247",0.17383
"etort-126","etort-247",0.175441
"etort-127","etort-247",0.176475
"etort-128","etort-247",0.174964
"etort-129","etort-247",0.174536
"etort-195","etort-247",0.173888
"etort-208","etort-247",0.174395
"etort-209","etort-247",0.174053
"etort-210","etort-247",0.170013
"etort-211","etort-247",0.17371
"etort-212","etort-247",0.174486
"etort-213","etort-247",0.173456
"etort-214","etort-247",0.171915
"etort-215","etort-247",0.171804
"etort-216","etort-247",0.172991
"etort-217","etort-247",0.172176
"etort-218","etort-247",0.17269
"etort-219","etort-247",0.172096
"etort-220","etort-247",0.17128
"etort-221","etort-247",0.174192
"etort-222","etort-247",0.174466
"etort-223","etort-247",0.174499
"etort-224","etort-247",0.174593
"etort-225","etort-247",0.176198
"etort-226","etort-247",0.172331
"etort-227","etort-247",0.174903
"etort-228","etort-247",0.169449
"etort-229","etort-247",0.172608
"etort-230","etort-247",0.164974
"etort-231","etort-247",0.165044
"etort-244","etort-247",0.170451
"etort-245","etort-247",0.1732
"etort-247","etort-247",0.11
"etort-2","etort-248",0.176464
"etort-3","etort-248",0.175814
"etort-4","etort-248",0.17697
"etort-5","etort-248",0.169528
"etort-6","etort-248",0.172369
"etort-9","etort-248",0.166929
"etort-10","etort-248",0.174828
"etort-11","etort-248",0.175753
"etort-13","etort-248",0.175704
"etort-14","etort-248",0.17641
"etort-16","etort-248",0.17366
"etort-18","etort-248",0.175049
"etort-19","etort-248",0.175193
"etort-20","etort-248",0.176137
"etort-21","etort-248",0.174184
"etort-22","etort-248",0.174705
"etort-23","etort-248",0.175713
"etort-24","etort-248",0.175162
"etort-25","etort-248",0.177089
"etort-26","etort-248",0.168621
"etort-27","etort-248",0.176873
"etort-28","etort-248",0.176356
"etort-33","etort-248",0.168881
"etort-34","etort-248",0.168446
"etort-39","etort-248",0.168788
"etort-40","etort-248",0.166352
"etort-41","etort-248",0.170497
"etort-42","etort-248",0.173247
"etort-43","etort-248",0.168862
