"etort1","etort2","covariance"
"etort-23","etort-245",0.003005
"etort-24","etort-245",0.003009
"etort-25","etort-245",0.003519
"etort-26","etort-245",0.002376
"etort-27","etort-245",0.004265
"etort-28","etort-245",0.004298
"etort-33","etort-245",0.001864
"etort-34","etort-245",0.00205
"etort-39","etort-245",0.001962
"etort-40","etort-245",0.002042
"etort-41","etort-245",0.002463
"etort-42","etort-245",0.000869
"etort-43","etort-245",0.002279
"etort-44","etort-245",0.001637
"etort-45","etort-245",0.001421
"etort-52","etort-245",0.002264
"etort-54","etort-245",0.001622
"etort-57","etort-245",0.002747
"etort-60 (sheared2)","etort-245",0.004446
"etort-61","etort-245",0.005119
"etort-63","etort-245",0.004865
"etort-64","etort-245",0.005488
"etort-65","etort-245",0.004561
"etort-66","etort-245",0.004396
"etort-67","etort-245",0.006449
"etort-68","etort-245",0.004025
"etort-69","etort-245",0.004702
"etort-70","etort-245",0.002111
"etort-71","etort-245",0.002304
"etort-72","etort-245",0.002396
"etort-73","etort-245",0.002962
"etort-74","etort-245",0.007213
"etort-77","etort-245",0.002002
"etort-96","etort-245",0.002376
"etort-97","etort-245",0.002178
"etort-98","etort-245",0.003227
"etort-99","etort-245",0.002463
"etort-100","etort-245",0.003684
"etort-102","etort-245",0.001551
"etort-103","etort-245",0.001675
"etort-104","etort-245",0.003119
"etort-105","etort-245",0.002256
"etort-106","etort-245",0.003061
"etort-107","etort-245",0.001724
"etort-108","etort-245",0.001313
"etort-109","etort-245",0.00205
"etort-110","etort-245",0.00557
"etort-111","etort-245",0.003629
"etort-115","etort-245",0.0028
"etort-116","etort-245",0.001592
"etort-117","etort-245",0.00137
"etort-119","etort-245",0.004464
"etort-120","etort-245",0.003948
"etort-121","etort-245",0.003175
"etort-122","etort-245",0.004382
"etort-123","etort-245",0.003191
"etort-124","etort-245",0.003069
"etort-125","etort-245",0.004188
"etort-126","etort-245",0.003498
"etort-127","etort-245",0.005991
"etort-128","etort-245",0.002846
"etort-129","etort-245",0.002879
"etort-195","etort-245",0.00485
"etort-208","etort-245",0.004789
"etort-209","etort-245",0.004777
"etort-210","etort-245",0.001001
"etort-211","etort-245",0.005319
"etort-212","etort-245",0.003762
"etort-213","etort-245",0.005883
"etort-214","etort-245",0.005413
"etort-215","etort-245",0.004355
"etort-216","etort-245",0.004043
"etort-217","etort-245",0.00494
"etort-218","etort-245",0.005541
"etort-219","etort-245",0.004615
"etort-220","etort-245",0.006287
"etort-221","etort-245",0.003064
"etort-222","etort-245",0.003867
"etort-223","etort-245",0.003281
"etort-224","etort-245",0.003437
"etort-225","etort-245",0.003708
"etort-226","etort-245",0.003713
"etort-227","etort-245",0.002769
"etort-228","etort-245",0.003378
"etort-229","etort-245",0.004454
"etort-230","etort-245",0.002623
"etort-231","etort-245",0.002426
"etort-244","etort-245",0.003212
"etort-245","etort-245",0.15584
"etort-2","etort-247",0.001571
"etort-3","etort-247",0.001775
"etort-4","etort-247",0.001986
"etort-5","etort-247",0.00286
"etort-6","etort-247",0.003781
"etort-9","etort-247",0.003109
"etort-10","etort-247",0.001438
"etort-11","etort-247",0.001503
"etort-13","etort-247",0.001735
"etort-14","etort-247",0.001825
"etort-16","etort-247",0.004233
"etort-18","etort-247",0.001797
"etort-19","etort-247",0.002069
"etort-20","etort-247",0.001858
"etort-21","etort-247",0.001631
"etort-22","etort-247",0.00147
"etort-23","etort-247",0.001557
"etort-24","etort-247",0.00138
"etort-25","etort-247",0.001449
"etort-26","etort-247",0.004092
"etort-27","etort-247",0.001867
"etort-28","etort-247",0.001983
"etort-33","etort-247",0.003398
"etort-34","etort-247",0.003678
"etort-39","etort-247",0.004029
"etort-40","etort-247",0.004149
"etort-41","etort-247",0.005404
"etort-42","etort-247",0.002091
"etort-43","etort-247",0.003587
"etort-44","etort-247",0.003075
"etort-45","etort-247",0.002769
"etort-52","etort-247",0.003777
"etort-54","etort-247",0.00248
"etort-57","etort-247",0.001844
"etort-60 (sheared2)","etort-247",0.001833
"etort-61","etort-247",0.003365
"etort-63","etort-247",0.002668
"etort-64","etort-247",0.002688
"etort-65","etort-247",0.002504
"etort-66","etort-247",0.00224
"etort-67","etort-247",0.003308
"etort-68","etort-247",0.001917
"etort-69","etort-247",0.002264
"etort-70","etort-247",0.000956
"etort-71","etort-247",0.001563
"etort-72","etort-247",0.001759
"etort-73","etort-247",0.001934
"etort-74","etort-247",0.003229
"etort-77","etort-247",0.002934
"etort-96","etort-247",0.004021
"etort-97","etort-247",0.00412
"etort-98","etort-247",0.005359
"etort-99","etort-247",0.00496
"etort-100","etort-247",0.006716
"etort-102","etort-247",0.003002
"etort-103","etort-247",0.002562
"etort-104","etort-247",0.005108
"etort-105","etort-247",0.004099
"etort-106","etort-247",0.002233
"etort-107","etort-247",0.001188
"etort-108","etort-247",0.001189
"etort-109","etort-247",0.001482
"etort-110","etort-247",0.004801
"etort-111","etort-247",0.00252
"etort-115","etort-247",0.004915
"etort-116","etort-247",0.003192
"etort-117","etort-247",0.003007
"etort-119","etort-247",0.002122
"etort-120","etort-247",0.001881
"etort-121","etort-247",0.002338
"etort-122","etort-247",0.002722
"etort-123","etort-247",0.002534
"etort-124","etort-247",0.002379
"etort-125","etort-247",0.002854
"etort-126","etort-247",0.002315
"etort-127","etort-247",0.003239
"etort-128","etort-247",0.00197
"etort-129","etort-247",0.002346
"etort-195","etort-247",0.002246
"etort-208","etort-247",0.002192
"etort-209","etort-247",0.002323
"etort-210","etort-247",0.003018
"etort-211","etort-247",0.002421
"etort-212","etort-247",0.001742
"etort-213","etort-247",0.002581
"etort-214","etort-247",0.002546
"etort-215","etort-247",0.002581
"etort-216","etort-247",0.002002
"etort-217","etort-247",0.002455
"etort-218","etort-247",0.002469
"etort-219","etort-247",0.002438
"etort-220","etort-247",0.002911
"etort-221","etort-247",0.002382
"etort-222","etort-247",0.002875
"etort-223","etort-247",0.002345
"etort-224","etort-247",0.002383
"etort-225","etort-247",0.002703
"etort-226","etort-247",0.003555
"etort-227","etort-247",0.002476
"etort-228","etort-247",0.003613
"etort-229","etort-247",0.002327
"etort-230","etort-247",0.004662
"etort-231","etort-247",0.004973
"etort-244","etort-247",0.003256
"etort-245","etort-247",0.002514
"etort-247","etort-247",0.14546
"etort-2","etort-248",0.001536
"etort-3","etort-248",0.001717
"etort-4","etort-248",0.001951
"etort-5","etort-248",0.003104
"etort-6","etort-248",0.004278
"etort-9","etort-248",0.003333
"etort-10","etort-248",0.001612
"etort-11","etort-248",0.001525
"etort-13","etort-248",0.00156
"etort-14","etort-248",0.002085
"etort-16","etort-248",0.004735
"etort-18","etort-248",0.001734
"etort-19","etort-248",0.002054
"etort-20","etort-248",0.002015
"etort-21","etort-248",0.001708
"etort-22","etort-248",0.001383
"etort-23","etort-248",0.001579
"etort-24","etort-248",0.001462
"etort-25","etort-248",0.001598
"etort-26","etort-248",0.004089
"etort-27","etort-248",0.002017
"etort-28","etort-248",0.002117
"etort-33","etort-248",0.003618
"etort-34","etort-248",0.004022
"etort-39","etort-248",0.004065
"etort-40","etort-248",0.004819
"etort-41","etort-248",0.00526
"etort-42","etort-248",0.00202
"etort-43","etort-248",0.004026
"etort-44","etort-248",0.003074
"etort-45","etort-248",0.002935
"etort-52","etort-248",0.003945
"etort-54","etort-248",0.002662
"etort-57","etort-248",0.001977
"etort-60 (sheared2)","etort-248",0.001744
"etort-61","etort-248",0.003299
"etort-63","etort-248",0.003499
"etort-64","etort-248",0.002639
"etort-65","etort-248",0.002371
"etort-66","etort-248",0.002329
"etort-67","etort-248",0.003069
"etort-68","etort-248",0.002039
"etort-69","etort-248",0.002238
"etort-70","etort-248",0.000831
"etort-71","etort-248",0.001617
"etort-72","etort-248",0.001789
"etort-73","etort-248",0.002097
"etort-74","etort-248",0.003671
"etort-77","etort-248",0.0034
"etort-96","etort-248",0.004074
"etort-97","etort-248",0.004954
"etort-98","etort-248",0.005779
"etort-99","etort-248",0.0053
"etort-100","etort-248",0.006598
"etort-102","etort-248",0.00303
"etort-103","etort-248",0.002917
"etort-104","etort-248",0.005997
"etort-105","etort-248",0.004132
"etort-106","etort-248",0.002585
"etort-107","etort-248",0.001224
"etort-108","etort-248",0.001137
"etort-109","etort-248",0.001474
"etort-110","etort-248",0.004988
"etort-111","etort-248",0.003064
"etort-115","etort-248",0.005567
"etort-116","etort-248",0.003426
"etort-117","etort-248",0.003201
"etort-119","etort-248",0.00227
"etort-120","etort-248",0.001919
"etort-121","etort-248",0.002272
"etort-122","etort-248",0.003067
"etort-123","etort-248",0.002541
"etort-124","etort-248",0.002481
"etort-125","etort-248",0.003045
"etort-126","etort-248",0.002854
"etort-127","etort-248",0.003534
"etort-128","etort-248",0.00235
"etort-129","etort-248",0.002654
"etort-195","etort-248",0.00205
"etort-208","etort-248",0.002276
"etort-209","etort-248",0.002244
"etort-210","etort-248",0.00329
"etort-211","etort-248",0.002394
"etort-212","etort-248",0.001914
"etort-213","etort-248",0.00256
"etort-214","etort-248",0.002641
"etort-215","etort-248",0.002373
"etort-216","etort-248",0.002214
"etort-217","etort-248",0.002373
"etort-218","etort-248",0.002361
"etort-219","etort-248",0.002599
"etort-220","etort-248",0.00278
"etort-221","etort-248",0.00258
"etort-222","etort-248",0.003222
"etort-223","etort-248",0.00258
"etort-224","etort-248",0.002756
"etort-225","etort-248",0.002958
"etort-226","etort-248",0.003587
"etort-227","etort-248",0.003054
"etort-228","etort-248",0.00333
"etort-229","etort-248",0.002369
"etort-230","etort-248",0.004829
"etort-231","etort-248",0.005059
"etort-244","etort-248",0.00345
"etort-245","etort-248",0.002594
"etort-247","etort-248",0.004988
"etort-248","etort-248",0.154853
"etort-2","etort-253",0.001614
"etort-3","etort-253",0.001701
"etort-4","etort-253",0.001974
"etort-5","etort-253",0.002535
"etort-6","etort-253",0.003833
"etort-9","etort-253",0.003177
"etort-10","etort-253",0.00152
"etort-11","etort-253",0.001549
"etort-13","etort-253",0.001412
"etort-14","etort-253",0.001859
"etort-16","etort-253",0.004395
"etort-18","etort-253",0.002062
"etort-19","etort-253",0.001701
"etort-20","etort-253",0.001772
"etort-21","etort-253",0.001765
"etort-22","etort-253",0.001392
"etort-23","etort-253",0.001596
"etort-24","etort-253",0.0015
"etort-25","etort-253",0.001899
"etort-26","etort-253",0.00406
"etort-27","etort-253",0.002181
"etort-28","etort-253",0.001918
"etort-33","etort-253",0.003338
"etort-34","etort-253",0.004156
"etort-39","etort-253",0.003979
"etort-40","etort-253",0.004255
"etort-41","etort-253",0.004932
"etort-42","etort-253",0.002137
"etort-43","etort-253",0.003821
"etort-44","etort-253",0.002947
"etort-45","etort-253",0.002736
"etort-52","etort-253",0.003901
"etort-54","etort-253",0.0026
"etort-57","etort-253",0.001684
"etort-60 (sheared2)","etort-253",0.001743
"etort-61","etort-253",0.003027
"etort-63","etort-253",0.002767
"etort-64","etort-253",0.002708
"etort-65","etort-253",0.002484
"etort-66","etort-253",0.002137
"etort-67","etort-253",0.003608
"etort-68","etort-253",0.001934
"etort-69","etort-253",0.002195
"etort-70","etort-253",0.000997
"etort-71","etort-253",0.001658
"etort-72","etort-253",0.001398
"etort-73","etort-253",0.002017
"etort-74","etort-253",0.003436
"etort-77","etort-253",0.003217
"etort-96","etort-253",0.004
"etort-97","etort-253",0.004645
"etort-98","etort-253",0.005806
"etort-99","etort-253",0.005357
"etort-100","etort-253",0.007217
"etort-102","etort-253",0.003017
"etort-103","etort-253",0.002706
"etort-104","etort-253",0.005952
"etort-105","etort-253",0.004191
"etort-106","etort-253",0.002436
"etort-107","etort-253",0.001266
"etort-108","etort-253",0.001179
"etort-109","etort-253",0.001571
"etort-110","etort-253",0.004585
"etort-111","etort-253",0.002805
"etort-115","etort-253",0.004911
"etort-116","etort-253",0.003346
"etort-117","etort-253",0.003125
"etort-119","etort-253",0.001977
"etort-120","etort-253",0.002041
"etort-121","etort-253",0.002139
"etort-122","etort-253",0.00266
"etort-123","etort-253",0.002291
"etort-124","etort-253",0.002272
"etort-125","etort-253",0.002405
"etort-126","etort-253",0.002749
"etort-127","etort-253",0.003576
"etort-128","etort-253",0.002199
"etort-129","etort-253",0.002564
"etort-195","etort-253",0.002473
"etort-208","etort-253",0.001913
"etort-209","etort-253",0.002469
"etort-210","etort-253",0.003076
"etort-211","etort-253",0.002377
"etort-212","etort-253",0.001731
"etort-213","etort-253",0.002695
"etort-214","etort-253",0.002631
"etort-215","etort-253",0.002458
"etort-216","etort-253",0.002062
"etort-217","etort-253",0.002486
"etort-218","etort-253",0.002865
"etort-219","etort-253",0.002386
"etort-220","etort-253",0.002909
"etort-221","etort-253",0.002309
"etort-222","etort-253",0.002838
"etort-223","etort-253",0.002477
"etort-224","etort-253",0.002654
"etort-225","etort-253",0.002902
"etort-226","etort-253",0.003628
"etort-227","etort-253",0.002672
"etort-228","etort-253",0.003914
"etort-229","etort-253",0.002347
"etort-230","etort-253",0.005174
"etort-231","etort-253",0.005311
"etort-244","etort-253",0.003424
"etort-245","etort-253",0.00266
"etort-247","etort-253",0.004669
"etort-248","etort-253",0.004888
"etort-253","etort-253",0.150551
"etort-2","etort-254",0.002539
"etort-3","etort-254",0.003625
"etort-4","etort-254",0.003687
"etort-5","etort-254",0.002084
"etort-6","etort-254",0.001595
"etort-9","etort-254",0.00173
"etort-10","etort-254",0.003652
"etort-11","etort-254",0.003839
"etort-13","etort-254",0.002804
"etort-14","etort-254",0.002676
"etort-16","etort-254",0.006428
"etort-18","etort-254",0.005136
"etort-19","etort-254",0.003556
"etort-20","etort-254",0.00361
"etort-21","etort-254",0.004022
"etort-22","etort-254",0.003767
"etort-23","etort-254",0.003292
"etort-24","etort-254",0.003272
"etort-25","etort-254",0.003798
"etort-26","etort-254",0.002207
"etort-27","etort-254",0.004692
"etort-28","etort-254",0.0047
"etort-33","etort-254",0.001843
"etort-34","etort-254",0.002122
"etort-39","etort-254",0.00222
"etort-40","etort-254",0.002098
"etort-41","etort-254",0.002602
"etort-42","etort-254",0.000891
"etort-43","etort-254",0.002146
"etort-44","etort-254",0.001648
"etort-45","etort-254",0.001771
"etort-52","etort-254",0.002087
"etort-54","etort-254",0.001459
"etort-57","etort-254",0.002526
"etort-60 (sheared2)","etort-254",0.004224
"etort-61","etort-254",0.004747
"etort-63","etort-254",0.005254
"etort-64","etort-254",0.005467
"etort-65","etort-254",0.004624
"etort-66","etort-254",0.004805
"etort-67","etort-254",0.006818
"etort-68","etort-254",0.004313
"etort-69","etort-254",0.005379
"etort-70","etort-254",0.002895
"etort-71","etort-254",0.002464
"etort-72","etort-254",0.002314
"etort-73","etort-254",0.003066
"etort-74","etort-254",0.008235
"etort-77","etort-254",0.002053
"etort-96","etort-254",0.002485
"etort-97","etort-254",0.002786
"etort-98","etort-254",0.003293
"etort-99","etort-254",0.002923
"etort-100","etort-254",0.003976
"etort-102","etort-254",0.001526
"etort-103","etort-254",0.00172
"etort-104","etort-254",0.003214
"etort-105","etort-254",0.00247
"etort-106","etort-254",0.003288
"etort-107","etort-254",0.001941
"etort-108","etort-254",0.001527
"etort-109","etort-254",0.002095
"etort-110","etort-254",0.005797
"etort-111","etort-254",0.003692
"etort-115","etort-254",0.002876
"etort-116","etort-254",0.0018
"etort-117","etort-254",0.001625
"etort-119","etort-254",0.005094
"etort-120","etort-254",0.004702
"etort-121","etort-254",0.003124
"etort-122","etort-254",0.004533
"etort-123","etort-254",0.00329
"etort-124","etort-254",0.003175
"etort-125","etort-254",0.004322
"etort-126","etort-254",0.003626
"etort-127","etort-254",0.005528
"etort-128","etort-254",0.002953
"etort-129","etort-254",0.002842
"etort-195","etort-254",0.005789
"etort-208","etort-254",0.005474
"etort-209","etort-254",0.005403
"etort-210","etort-254",0.001127
"etort-211","etort-254",0.006281
"etort-212","etort-254",0.004604
"etort-213","etort-254",0.006095
"etort-214","etort-254",0.006354
"etort-215","etort-254",0.004702
"etort-216","etort-254",0.004775
"etort-217","etort-254",0.005971
"etort-218","etort-254",0.006531
"etort-219","etort-254",0.005485
"etort-220","etort-254",0.006917
"etort-221","etort-254",0.003568
"etort-222","etort-254",0.00395
"etort-223","etort-254",0.003095
"etort-224","etort-254",0.003483
"etort-225","etort-254",0.003835
"etort-226","etort-254",0.003908
"etort-227","etort-254",0.003098
"etort-228","etort-254",0.003877
"etort-229","etort-254",0.005509
"etort-230","etort-254",0.002859
"etort-231","etort-254",0.002987
"etort-244","etort-254",0.003844
"etort-245","etort-254",0.006555
"etort-247","etort-254",0.00281
"etort-248","etort-254",0.003037
"etort-253","etort-254",0.003066
