"etort1","etort2","pi"
"etort-55","etort-197",0.171318
"etort-56 (sheared2)","etort-197",0.16565
"etort-58","etort-197",0.166412
"etort-59","etort-197",0.17341
"etort-62","etort-197",0.168119
"etort-78","etort-197",0.165028
"etort-79","etort-197",0.163229
"etort-80","etort-197",0.161777
"etort-81","etort-197",0.170737
"etort-82","etort-197",0.168794
"etort-83","etort-197",0.172451
"etort-84","etort-197",0.171438
"etort-85","etort-197",0.170373
"etort-86","etort-197",0.167183
"etort-87","etort-197",0.163133
"etort-89","etort-197",0.170569
"etort-90","etort-197",0.170671
"etort-93","etort-197",0.163392
"etort-94","etort-197",0.169699
"etort-95","etort-197",0.165117
"etort-112","etort-197",0.173228
"etort-113","etort-197",0.173676
"etort-130","etort-197",0.169608
"etort-131","etort-197",0.16774
"etort-132","etort-197",0.169048
"etort-133","etort-197",0.171112
"etort-134","etort-197",0.168638
"etort-135","etort-197",0.165959
"etort-136","etort-197",0.167701
"etort-137","etort-197",0.170845
"etort-138","etort-197",0.169127
"etort-139","etort-197",0.169476
"etort-140","etort-197",0.16743
"etort-141","etort-197",0.16582
"etort-142","etort-197",0.17076
"etort-143","etort-197",0.167685
"etort-144","etort-197",0.1702
"etort-145","etort-197",0.167142
"etort-146","etort-197",0.166094
"etort-147","etort-197",0.166677
"etort-148","etort-197",0.174274
"etort-149","etort-197",0.169371
"etort-150","etort-197",0.167861
"etort-151","etort-197",0.168161
"etort-152","etort-197",0.169925
"etort-153","etort-197",0.168174
"etort-154","etort-197",0.171095
"etort-155","etort-197",0.167456
"etort-156","etort-197",0.167071
"etort-157","etort-197",0.16895
"etort-158","etort-197",0.16986
"etort-159","etort-197",0.169611
"etort-161","etort-197",0.169181
"etort-162","etort-197",0.166839
"etort-163","etort-197",0.168354
"etort-164","etort-197",0.166276
"etort-166","etort-197",0.168771
"etort-167","etort-197",0.167178
"etort-168","etort-197",0.169615
"etort-169","etort-197",0.170244
"etort-170","etort-197",0.169392
"etort-172","etort-197",0.166912
"etort-173","etort-197",0.170328
"etort-174","etort-197",0.169003
"etort-175","etort-197",0.170115
"etort-176","etort-197",0.16925
"etort-177","etort-197",0.168394
"etort-178","etort-197",0.168121
"etort-179","etort-197",0.168216
"etort-180","etort-197",0.168895
"etort-181","etort-197",0.171638
"etort-182","etort-197",0.166691
"etort-183","etort-197",0.169208
"etort-184","etort-197",0.168633
"etort-185","etort-197",0.167945
"etort-186","etort-197",0.16737
"etort-187","etort-197",0.171206
"etort-188","etort-197",0.169991
"etort-189","etort-197",0.172259
"etort-190","etort-197",0.171803
"etort-191","etort-197",0.169829
"etort-192","etort-197",0.172099
"etort-193","etort-197",0.170964
"etort-194","etort-197",0.164937
"etort-196","etort-197",0.160687
"etort-197","etort-197",0.109481
"etort-15","etort-202",0.166576
"etort-17","etort-202",0.167466
"etort-31","etort-202",0.168015
"etort-36","etort-202",0.170393
"etort-37","etort-202",0.167245
"etort-38","etort-202",0.168935
"etort-46","etort-202",0.172034
"etort-47","etort-202",0.171983
"etort-48","etort-202",0.169624
"etort-49","etort-202",0.174203
"etort-51","etort-202",0.179271
"etort-53","etort-202",0.167249
"etort-55","etort-202",0.172463
"etort-56 (sheared2)","etort-202",0.17139
"etort-58","etort-202",0.166862
"etort-59","etort-202",0.170825
"etort-62","etort-202",0.166083
"etort-78","etort-202",0.169251
"etort-79","etort-202",0.169879
"etort-80","etort-202",0.169431
"etort-81","etort-202",0.173644
"etort-82","etort-202",0.170881
"etort-83","etort-202",0.17291
"etort-84","etort-202",0.172922
"etort-85","etort-202",0.172798
"etort-86","etort-202",0.16775
"etort-87","etort-202",0.17035
"etort-89","etort-202",0.173057
"etort-90","etort-202",0.17221
"etort-93","etort-202",0.169573
"etort-94","etort-202",0.17349
"etort-95","etort-202",0.166627
"etort-112","etort-202",0.170194
"etort-113","etort-202",0.172376
"etort-130","etort-202",0.171239
"etort-131","etort-202",0.168871
"etort-132","etort-202",0.170837
"etort-133","etort-202",0.171878
"etort-134","etort-202",0.170957
"etort-135","etort-202",0.168347
"etort-136","etort-202",0.169093
"etort-137","etort-202",0.171948
"etort-138","etort-202",0.171785
"etort-139","etort-202",0.172007
"etort-140","etort-202",0.168634
"etort-141","etort-202",0.168867
"etort-142","etort-202",0.173913
"etort-143","etort-202",0.169346
"etort-144","etort-202",0.170875
"etort-145","etort-202",0.168762
"etort-146","etort-202",0.167836
"etort-147","etort-202",0.169217
"etort-148","etort-202",0.175281
"etort-149","etort-202",0.169407
"etort-150","etort-202",0.170033
"etort-151","etort-202",0.169281
"etort-152","etort-202",0.170446
"etort-153","etort-202",0.170018
"etort-154","etort-202",0.170557
"etort-155","etort-202",0.168923
"etort-156","etort-202",0.168402
"etort-157","etort-202",0.170548
"etort-158","etort-202",0.171831
"etort-159","etort-202",0.171157
"etort-161","etort-202",0.170497
"etort-162","etort-202",0.168195
"etort-163","etort-202",0.169211
"etort-164","etort-202",0.168333
"etort-166","etort-202",0.17022
"etort-167","etort-202",0.168674
"etort-168","etort-202",0.171545
"etort-169","etort-202",0.172187
"etort-170","etort-202",0.170492
"etort-172","etort-202",0.168662
"etort-173","etort-202",0.172836
"etort-174","etort-202",0.171845
"etort-175","etort-202",0.170739
"etort-176","etort-202",0.170467
"etort-177","etort-202",0.169828
"etort-178","etort-202",0.170155
"etort-179","etort-202",0.169159
"etort-180","etort-202",0.17048
"etort-181","etort-202",0.173228
"etort-182","etort-202",0.167759
"etort-183","etort-202",0.170601
"etort-184","etort-202",0.169873
"etort-185","etort-202",0.169773
"etort-186","etort-202",0.169302
"etort-187","etort-202",0.172323
"etort-188","etort-202",0.173076
"etort-189","etort-202",0.175507
"etort-190","etort-202",0.173321
"etort-191","etort-202",0.171484
"etort-192","etort-202",0.173289
"etort-193","etort-202",0.172181
"etort-194","etort-202",0.166757
"etort-196","etort-202",0.167979
"etort-197","etort-202",0.169175
"etort-202","etort-202",0.115413
"etort-15","etort-203",0.164576
"etort-17","etort-203",0.166039
"etort-31","etort-203",0.166699
"etort-36","etort-203",0.168318
"etort-37","etort-203",0.16566
"etort-38","etort-203",0.167326
"etort-46","etort-203",0.171323
"etort-47","etort-203",0.170009
"etort-48","etort-203",0.168737
"etort-49","etort-203",0.172337
"etort-51","etort-203",0.177525
"etort-53","etort-203",0.165945
"etort-55","etort-203",0.170635
"etort-56 (sheared2)","etort-203",0.169583
"etort-58","etort-203",0.165834
"etort-59","etort-203",0.172043
"etort-62","etort-203",0.166518
"etort-78","etort-203",0.16751
"etort-79","etort-203",0.167499
"etort-80","etort-203",0.168616
"etort-81","etort-203",0.170838
"etort-82","etort-203",0.16912
"etort-83","etort-203",0.171038
"etort-84","etort-203",0.17003
"etort-85","etort-203",0.171506
"etort-86","etort-203",0.166059
"etort-87","etort-203",0.168052
"etort-89","etort-203",0.171424
"etort-90","etort-203",0.169782
"etort-93","etort-203",0.168075
"etort-94","etort-203",0.170854
"etort-95","etort-203",0.162874
"etort-112","etort-203",0.171637
"etort-113","etort-203",0.173171
"etort-130","etort-203",0.169192
"etort-131","etort-203",0.166706
"etort-132","etort-203",0.169361
"etort-133","etort-203",0.169984
"etort-134","etort-203",0.167848
"etort-135","etort-203",0.166122
"etort-136","etort-203",0.167432
"etort-137","etort-203",0.169412
"etort-138","etort-203",0.170316
"etort-139","etort-203",0.169956
"etort-140","etort-203",0.166512
"etort-141","etort-203",0.166721
"etort-142","etort-203",0.170475
"etort-143","etort-203",0.166387
"etort-144","etort-203",0.169662
"etort-145","etort-203",0.165992
"etort-146","etort-203",0.165602
"etort-147","etort-203",0.166652
"etort-148","etort-203",0.173968
"etort-149","etort-203",0.167512
"etort-150","etort-203",0.167247
"etort-151","etort-203",0.167538
"etort-152","etort-203",0.168656
"etort-153","etort-203",0.167907
"etort-154","etort-203",0.169853
"etort-155","etort-203",0.166876
"etort-156","etort-203",0.166054
"etort-157","etort-203",0.169629
"etort-158","etort-203",0.170364
"etort-159","etort-203",0.169986
"etort-161","etort-203",0.168633
"etort-162","etort-203",0.166384
"etort-163","etort-203",0.167466
"etort-164","etort-203",0.16535
"etort-166","etort-203",0.167136
"etort-167","etort-203",0.165426
"etort-168","etort-203",0.168305
"etort-169","etort-203",0.170522
"etort-170","etort-203",0.168246
"etort-172","etort-203",0.165359
"etort-173","etort-203",0.169602
"etort-174","etort-203",0.170169
"etort-175","etort-203",0.168205
"etort-176","etort-203",0.168166
"etort-177","etort-203",0.166339
"etort-178","etort-203",0.166767
"etort-179","etort-203",0.166293
"etort-180","etort-203",0.169055
"etort-181","etort-203",0.170159
"etort-182","etort-203",0.164878
"etort-183","etort-203",0.16868
"etort-184","etort-203",0.166945
"etort-185","etort-203",0.165945
"etort-186","etort-203",0.167088
"etort-187","etort-203",0.16939
"etort-188","etort-203",0.171373
"etort-189","etort-203",0.17287
"etort-190","etort-203",0.171702
"etort-191","etort-203",0.169387
"etort-192","etort-203",0.173001
"etort-193","etort-203",0.170102
"etort-194","etort-203",0.164965
"etort-196","etort-203",0.16615
"etort-197","etort-203",0.167663
"etort-202","etort-203",0.167484
"etort-203","etort-203",0.115172
"etort-15","etort-233",0.16491
"etort-17","etort-233",0.165948
"etort-31","etort-233",0.166389
"etort-36","etort-233",0.168343
"etort-37","etort-233",0.166055
"etort-38","etort-233",0.167394
"etort-46","etort-233",0.17069
"etort-47","etort-233",0.170637
"etort-48","etort-233",0.16766
"etort-49","etort-233",0.172695
"etort-51","etort-233",0.177299
"etort-53","etort-233",0.166483
"etort-55","etort-233",0.170845
"etort-56 (sheared2)","etort-233",0.17028
"etort-58","etort-233",0.166186
"etort-59","etort-233",0.171603
"etort-62","etort-233",0.166642
"etort-78","etort-233",0.16787
"etort-79","etort-233",0.168383
"etort-80","etort-233",0.16658
"etort-81","etort-233",0.170077
"etort-82","etort-233",0.168928
"etort-83","etort-233",0.170951
"etort-84","etort-233",0.17033
"etort-85","etort-233",0.170596
"etort-86","etort-233",0.166159
"etort-87","etort-233",0.168528
"etort-89","etort-233",0.170822
"etort-90","etort-233",0.168801
"etort-93","etort-233",0.168682
"etort-94","etort-233",0.171918
"etort-95","etort-233",0.163481
"etort-112","etort-233",0.17107
"etort-113","etort-233",0.172362
"etort-130","etort-233",0.169412
"etort-131","etort-233",0.166968
"etort-132","etort-233",0.168472
"etort-133","etort-233",0.170015
"etort-134","etort-233",0.168828
"etort-135","etort-233",0.165333
"etort-136","etort-233",0.166988
"etort-137","etort-233",0.169728
"etort-138","etort-233",0.168899
"etort-139","etort-233",0.170608
"etort-140","etort-233",0.165227
"etort-141","etort-233",0.166827
"etort-142","etort-233",0.170229
"etort-143","etort-233",0.167701
"etort-144","etort-233",0.16901
"etort-145","etort-233",0.166373
"etort-146","etort-233",0.166861
"etort-147","etort-233",0.166132
"etort-148","etort-233",0.173422
"etort-149","etort-233",0.167534
"etort-150","etort-233",0.167014
"etort-151","etort-233",0.166865
"etort-152","etort-233",0.168375
"etort-153","etort-233",0.168384
"etort-154","etort-233",0.169356
"etort-155","etort-233",0.166243
"etort-156","etort-233",0.167088
"etort-157","etort-233",0.168745
"etort-158","etort-233",0.169743
"etort-159","etort-233",0.169104
"etort-161","etort-233",0.168707
"etort-162","etort-233",0.166276
"etort-163","etort-233",0.166611
"etort-164","etort-233",0.165905
"etort-166","etort-233",0.16711
"etort-167","etort-233",0.166852
"etort-168","etort-233",0.168628
"etort-169","etort-233",0.169062
"etort-170","etort-233",0.167633
"etort-172","etort-233",0.16659
"etort-173","etort-233",0.168817
"etort-174","etort-233",0.169639
"etort-175","etort-233",0.167728
"etort-176","etort-233",0.167722
"etort-177","etort-233",0.166783
"etort-178","etort-233",0.166273
"etort-179","etort-233",0.166
"etort-180","etort-233",0.168591
"etort-181","etort-233",0.169839
"etort-182","etort-233",0.165601
"etort-183","etort-233",0.167788
"etort-184","etort-233",0.166355
"etort-185","etort-233",0.165865
"etort-186","etort-233",0.167108
"etort-187","etort-233",0.169614
"etort-188","etort-233",0.170144
"etort-189","etort-233",0.172695
"etort-190","etort-233",0.1709
"etort-191","etort-233",0.169198
"etort-192","etort-233",0.171914
"etort-193","etort-233",0.170232
"etort-194","etort-233",0.16455
"etort-196","etort-233",0.16627
"etort-197","etort-233",0.168202
"etort-202","etort-233",0.166689
"etort-203","etort-233",0.164025
"etort-233","etort-233",0.112014
"etort-15","etort-234",0.170791
"etort-17","etort-234",0.173348
"etort-31","etort-234",0.174315
"etort-36","etort-234",0.173653
"etort-37","etort-234",0.172185
"etort-38","etort-234",0.174416
"etort-46","etort-234",0.17365
"etort-47","etort-234",0.173013
"etort-48","etort-234",0.170613
"etort-49","etort-234",0.174306
"etort-51","etort-234",0.177851
"etort-53","etort-234",0.172997
"etort-55","etort-234",0.173527
"etort-56 (sheared2)","etort-234",0.172467
"etort-58","etort-234",0.172739
"etort-59","etort-234",0.169986
"etort-62","etort-234",0.169669
"etort-78","etort-234",0.173892
"etort-79","etort-234",0.173744
"etort-80","etort-234",0.173404
"etort-81","etort-234",0.173378
"etort-82","etort-234",0.1736
"etort-83","etort-234",0.173479
"etort-84","etort-234",0.174113
"etort-85","etort-234",0.174221
"etort-86","etort-234",0.173408
"etort-87","etort-234",0.173466
"etort-89","etort-234",0.174807
"etort-90","etort-234",0.172623
"etort-93","etort-234",0.173446
"etort-94","etort-234",0.174858
"etort-95","etort-234",0.169886
"etort-112","etort-234",0.171474
"etort-113","etort-234",0.170966
"etort-130","etort-234",0.172652
"etort-131","etort-234",0.172082
"etort-132","etort-234",0.172862
"etort-133","etort-234",0.173746
"etort-134","etort-234",0.173035
"etort-135","etort-234",0.170492
"etort-136","etort-234",0.171703
"etort-137","etort-234",0.173021
"etort-138","etort-234",0.173928
"etort-139","etort-234",0.174081
"etort-140","etort-234",0.17207
"etort-141","etort-234",0.17058
"etort-142","etort-234",0.17388
"etort-143","etort-234",0.171417
"etort-144","etort-234",0.172325
"etort-145","etort-234",0.170856
"etort-146","etort-234",0.169594
"etort-147","etort-234",0.170951
"etort-148","etort-234",0.174135
"etort-149","etort-234",0.171257
"etort-150","etort-234",0.170775
"etort-151","etort-234",0.170454
"etort-152","etort-234",0.172029
"etort-153","etort-234",0.171135
"etort-154","etort-234",0.17134
"etort-155","etort-234",0.169792
"etort-156","etort-234",0.17076
"etort-157","etort-234",0.171708
"etort-158","etort-234",0.172259
"etort-159","etort-234",0.171422
"etort-161","etort-234",0.170457
"etort-162","etort-234",0.16991
"etort-163","etort-234",0.171005
"etort-164","etort-234",0.16935
"etort-166","etort-234",0.171455
"etort-167","etort-234",0.170071
"etort-168","etort-234",0.173722
"etort-169","etort-234",0.173562
"etort-170","etort-234",0.172528
"etort-172","etort-234",0.17171
"etort-173","etort-234",0.17402
"etort-174","etort-234",0.174167
"etort-175","etort-234",0.171942
"etort-176","etort-234",0.17085
"etort-177","etort-234",0.172049
"etort-178","etort-234",0.173554
"etort-179","etort-234",0.171948
"etort-180","etort-234",0.172968
"etort-181","etort-234",0.174601
"etort-182","etort-234",0.17139
"etort-183","etort-234",0.172045
"etort-184","etort-234",0.172082
"etort-185","etort-234",0.172095
"etort-186","etort-234",0.171877
"etort-187","etort-234",0.174606
"etort-188","etort-234",0.173743
"etort-189","etort-234",0.175547
"etort-190","etort-234",0.173691
"etort-191","etort-234",0.173429
"etort-192","etort-234",0.174091
"etort-193","etort-234",0.173424
"etort-194","etort-234",0.171909
"etort-196","etort-234",0.171769
"etort-197","etort-234",0.172377
"etort-202","etort-234",0.170777
"etort-203","etort-234",0.171284
"etort-233","etort-234",0.170412
"etort-234","etort-234",0.114767
"etort-15","etort-235",0.160765
"etort-17","etort-235",0.159323
"etort-31","etort-235",0.159571
"etort-36","etort-235",0.166075
"etort-37","etort-235",0.160192
"etort-38","etort-235",0.159807
"etort-46","etort-235",0.170413
"etort-47","etort-235",0.170945
"etort-48","etort-235",0.168186
"etort-49","etort-235",0.172716
"etort-51","etort-235",0.177624
"etort-53","etort-235",0.159733
"etort-55","etort-235",0.171088
"etort-56 (sheared2)","etort-235",0.168778
"etort-58","etort-235",0.159264
"etort-59","etort-235",0.171808
"etort-62","etort-235",0.163516
"etort-78","etort-235",0.16265
"etort-79","etort-235",0.167343
"etort-80","etort-235",0.165793
