"etort1","etort2","covariance"
"etort-112","etort-136",0.001243
"etort-113","etort-136",0.001062
"etort-130","etort-136",0.003133
"etort-131","etort-136",0.003105
"etort-132","etort-136",0.003313
"etort-133","etort-136",0.002618
"etort-134","etort-136",0.003355
"etort-135","etort-136",0.003221
"etort-136","etort-136",0.140287
"etort-15","etort-137",0.003071
"etort-17","etort-137",0.002616
"etort-31","etort-137",0.005229
"etort-36","etort-137",0.002324
"etort-37","etort-137",0.003585
"etort-38","etort-137",0.00349
"etort-46","etort-137",0.001699
"etort-47","etort-137",0.001837
"etort-48","etort-137",0.001765
"etort-49","etort-137",0.001532
"etort-51","etort-137",0.001788
"etort-53","etort-137",0.003369
"etort-55","etort-137",0.002111
"etort-56 (sheared2)","etort-137",0.001847
"etort-58","etort-137",0.003933
"etort-59","etort-137",0.000554
"etort-62","etort-137",0.002583
"etort-78","etort-137",0.002503
"etort-79","etort-137",0.002074
"etort-80","etort-137",0.002278
"etort-81","etort-137",0.002604
"etort-82","etort-137",0.003269
"etort-83","etort-137",0.002161
"etort-84","etort-137",0.001999
"etort-85","etort-137",0.002955
"etort-86","etort-137",0.002557
"etort-87","etort-137",0.002248
"etort-89","etort-137",0.002822
"etort-90","etort-137",0.005152
"etort-93","etort-137",0.002244
"etort-94","etort-137",0.001521
"etort-95","etort-137",0.003604
"etort-112","etort-137",0.001583
"etort-113","etort-137",0.001366
"etort-130","etort-137",0.003352
"etort-131","etort-137",0.003553
"etort-132","etort-137",0.003648
"etort-133","etort-137",0.00326
"etort-134","etort-137",0.003981
"etort-135","etort-137",0.003597
"etort-136","etort-137",0.00353
"etort-137","etort-137",0.191851
"etort-15","etort-138",0.002485
"etort-17","etort-138",0.002258
"etort-31","etort-138",0.004205
"etort-36","etort-138",0.001941
"etort-37","etort-138",0.002971
"etort-38","etort-138",0.002893
"etort-46","etort-138",0.001687
"etort-47","etort-138",0.001314
"etort-48","etort-138",0.00136
"etort-49","etort-138",0.001138
"etort-51","etort-138",0.001151
"etort-53","etort-138",0.002571
"etort-55","etort-138",0.001981
"etort-56 (sheared2)","etort-138",0.001346
"etort-58","etort-138",0.003262
"etort-59","etort-138",0.000423
"etort-62","etort-138",0.002338
"etort-78","etort-138",0.002175
"etort-79","etort-138",0.002452
"etort-80","etort-138",0.002373
"etort-81","etort-138",0.001686
"etort-82","etort-138",0.003057
"etort-83","etort-138",0.002298
"etort-84","etort-138",0.002382
"etort-85","etort-138",0.002786
"etort-86","etort-138",0.002324
"etort-87","etort-138",0.001827
"etort-89","etort-138",0.002145
"etort-90","etort-138",0.004599
"etort-93","etort-138",0.001742
"etort-94","etort-138",0.001512
"etort-95","etort-138",0.002724
"etort-112","etort-138",0.001189
"etort-113","etort-138",0.001238
"etort-130","etort-138",0.00279
"etort-131","etort-138",0.003354
"etort-132","etort-138",0.003338
"etort-133","etort-138",0.002736
"etort-134","etort-138",0.003234
"etort-135","etort-138",0.002892
"etort-136","etort-138",0.003272
"etort-137","etort-138",0.003719
"etort-138","etort-138",0.158115
"etort-15","etort-139",0.002445
"etort-17","etort-139",0.002003
"etort-31","etort-139",0.003531
"etort-36","etort-139",0.00184
"etort-37","etort-139",0.003106
"etort-38","etort-139",0.002437
"etort-46","etort-139",0.001419
"etort-47","etort-139",0.001345
"etort-48","etort-139",0.00122
"etort-49","etort-139",0.00107
"etort-51","etort-139",0.000204
"etort-53","etort-139",0.002469
"etort-55","etort-139",0.001375
"etort-56 (sheared2)","etort-139",0.001531
"etort-58","etort-139",0.00278
"etort-59","etort-139",0.00054
"etort-62","etort-139",0.002228
"etort-78","etort-139",0.002091
"etort-79","etort-139",0.001957
"etort-80","etort-139",0.002154
"etort-81","etort-139",0.001776
"etort-82","etort-139",0.002566
"etort-83","etort-139",0.001801
"etort-84","etort-139",0.002067
"etort-85","etort-139",0.002264
"etort-86","etort-139",0.002086
"etort-87","etort-139",0.00196
"etort-89","etort-139",0.001873
"etort-90","etort-139",0.004145
"etort-93","etort-139",0.00199
"etort-94","etort-139",0.001503
"etort-95","etort-139",0.00276
"etort-112","etort-139",0.001091
"etort-113","etort-139",0.000762
"etort-130","etort-139",0.003045
"etort-131","etort-139",0.00256
"etort-132","etort-139",0.003329
"etort-133","etort-139",0.002556
"etort-134","etort-139",0.002879
"etort-135","etort-139",0.002751
"etort-136","etort-139",0.002656
"etort-137","etort-139",0.002832
"etort-138","etort-139",0.003236
"etort-139","etort-139",0.149059
"etort-15","etort-140",0.003329
"etort-17","etort-140",0.002854
"etort-31","etort-140",0.005136
"etort-36","etort-140",0.002755
"etort-37","etort-140",0.003517
"etort-38","etort-140",0.003583
"etort-46","etort-140",0.001352
"etort-47","etort-140",0.001825
"etort-48","etort-140",0.001389
"etort-49","etort-140",0.00124
"etort-51","etort-140",0.001237
"etort-53","etort-140",0.003587
"etort-55","etort-140",0.00187
"etort-56 (sheared2)","etort-140",0.001708
"etort-58","etort-140",0.003813
"etort-59","etort-140",0.000684
"etort-62","etort-140",0.003061
"etort-78","etort-140",0.00283
"etort-79","etort-140",0.002377
"etort-80","etort-140",0.002388
"etort-81","etort-140",0.002052
"etort-82","etort-140",0.003048
"etort-83","etort-140",0.002507
"etort-84","etort-140",0.002364
"etort-85","etort-140",0.00259
"etort-86","etort-140",0.00287
"etort-87","etort-140",0.002316
"etort-89","etort-140",0.002914
"etort-90","etort-140",0.003714
"etort-93","etort-140",0.002367
"etort-94","etort-140",0.001758
"etort-95","etort-140",0.003224
"etort-112","etort-140",0.001994
"etort-113","etort-140",0.001289
"etort-130","etort-140",0.003039
"etort-131","etort-140",0.003277
"etort-132","etort-140",0.003266
"etort-133","etort-140",0.002829
"etort-134","etort-140",0.003059
"etort-135","etort-140",0.003257
"etort-136","etort-140",0.004043
"etort-137","etort-140",0.004198
"etort-138","etort-140",0.003267
"etort-139","etort-140",0.002748
"etort-140","etort-140",0.144388
"etort-15","etort-141",0.004515
"etort-17","etort-141",0.003694
"etort-31","etort-141",0.007012
"etort-36","etort-141",0.003968
"etort-37","etort-141",0.0055
"etort-38","etort-141",0.004784
"etort-46","etort-141",0.002233
"etort-47","etort-141",0.002115
"etort-48","etort-141",0.001537
"etort-49","etort-141",0.002085
"etort-51","etort-141",0.002135
"etort-53","etort-141",0.00465
"etort-55","etort-141",0.002717
"etort-56 (sheared2)","etort-141",0.002791
"etort-58","etort-141",0.005501
"etort-59","etort-141",0.001035
"etort-62","etort-141",0.004293
"etort-78","etort-141",0.003754
"etort-79","etort-141",0.0036
"etort-80","etort-141",0.003691
"etort-81","etort-141",0.002965
"etort-82","etort-141",0.004334
"etort-83","etort-141",0.003223
"etort-84","etort-141",0.003336
"etort-85","etort-141",0.003412
"etort-86","etort-141",0.003904
"etort-87","etort-141",0.003061
"etort-89","etort-141",0.003505
"etort-90","etort-141",0.006609
"etort-93","etort-141",0.003299
"etort-94","etort-141",0.002343
"etort-95","etort-141",0.004391
"etort-112","etort-141",0.002683
"etort-113","etort-141",0.001811
"etort-130","etort-141",0.004415
"etort-131","etort-141",0.004919
"etort-132","etort-141",0.005031
"etort-133","etort-141",0.003463
"etort-134","etort-141",0.004667
"etort-135","etort-141",0.004469
"etort-136","etort-141",0.004857
"etort-137","etort-141",0.005596
"etort-138","etort-141",0.004513
"etort-139","etort-141",0.005327
"etort-140","etort-141",0.005095
"etort-141","etort-141",0.218348
"etort-15","etort-142",0.001772
"etort-17","etort-142",0.001356
"etort-31","etort-142",0.002223
"etort-36","etort-142",0.00159
"etort-37","etort-142",0.002057
"etort-38","etort-142",0.001764
"etort-46","etort-142",0.00087
"etort-47","etort-142",0.000888
"etort-48","etort-142",0.000961
"etort-49","etort-142",0.000511
"etort-51","etort-142",0.000844
"etort-53","etort-142",0.001554
"etort-55","etort-142",0.000869
"etort-56 (sheared2)","etort-142",0.000772
"etort-58","etort-142",0.001718
"etort-59","etort-142",0.000301
"etort-62","etort-142",0.001466
"etort-78","etort-142",0.001267
"etort-79","etort-142",0.001239
"etort-80","etort-142",0.001155
"etort-81","etort-142",0.000952
"etort-82","etort-142",0.00176
"etort-83","etort-142",0.001211
"etort-84","etort-142",0.001375
"etort-85","etort-142",0.001201
"etort-86","etort-142",0.001412
"etort-87","etort-142",0.001192
"etort-89","etort-142",0.001293
"etort-90","etort-142",0.002417
"etort-93","etort-142",0.001154
"etort-94","etort-142",0.000942
"etort-95","etort-142",0.001649
"etort-112","etort-142",0.00061
"etort-113","etort-142",0.00049
"etort-130","etort-142",0.001813
"etort-131","etort-142",0.001958
"etort-132","etort-142",0.002174
"etort-133","etort-142",0.001369
"etort-134","etort-142",0.002006
"etort-135","etort-142",0.002455
"etort-136","etort-142",0.001697
"etort-137","etort-142",0.002189
"etort-138","etort-142",0.001875
"etort-139","etort-142",0.002031
"etort-140","etort-142",0.002217
"etort-141","etort-142",0.00285
"etort-142","etort-142",0.121196
"etort-15","etort-143",0.002737
"etort-17","etort-143",0.002337
"etort-31","etort-143",0.004137
"etort-36","etort-143",0.002168
"etort-37","etort-143",0.003147
"etort-38","etort-143",0.002823
"etort-46","etort-143",0.001466
"etort-47","etort-143",0.001492
"etort-48","etort-143",0.001358
"etort-49","etort-143",0.001378
"etort-51","etort-143",0.000241
"etort-53","etort-143",0.002922
"etort-55","etort-143",0.001721
"etort-56 (sheared2)","etort-143",0.001476
"etort-58","etort-143",0.003194
"etort-59","etort-143",0.000712
"etort-62","etort-143",0.002588
"etort-78","etort-143",0.002342
"etort-79","etort-143",0.00193
"etort-80","etort-143",0.002201
"etort-81","etort-143",0.001622
"etort-82","etort-143",0.002704
"etort-83","etort-143",0.001762
"etort-84","etort-143",0.001985
"etort-85","etort-143",0.002273
"etort-86","etort-143",0.002332
"etort-87","etort-143",0.001886
"etort-89","etort-143",0.002473
"etort-90","etort-143",0.003651
"etort-93","etort-143",0.001996
"etort-94","etort-143",0.001358
"etort-95","etort-143",0.002985
"etort-112","etort-143",0.001153
"etort-113","etort-143",0.00116
"etort-130","etort-143",0.002767
"etort-131","etort-143",0.003009
"etort-132","etort-143",0.003247
"etort-133","etort-143",0.003041
"etort-134","etort-143",0.002982
"etort-135","etort-143",0.002727
"etort-136","etort-143",0.002927
"etort-137","etort-143",0.003475
"etort-138","etort-143",0.002974
"etort-139","etort-143",0.003033
"etort-140","etort-143",0.00316
"etort-141","etort-143",0.004736
"etort-142","etort-143",0.001665
"etort-143","etort-143",0.135913
"etort-15","etort-144",0.001871
"etort-17","etort-144",0.001447
"etort-31","etort-144",0.002421
"etort-36","etort-144",0.001423
"etort-37","etort-144",0.001962
"etort-38","etort-144",0.001919
"etort-46","etort-144",0.001135
"etort-47","etort-144",0.001011
"etort-48","etort-144",0.000649
"etort-49","etort-144",0.00114
"etort-51","etort-144",0.00054
"etort-53","etort-144",0.00183
"etort-55","etort-144",0.001214
"etort-56 (sheared2)","etort-144",0.00109
"etort-58","etort-144",0.002064
"etort-59","etort-144",0.000357
"etort-62","etort-144",0.001637
"etort-78","etort-144",0.001613
"etort-79","etort-144",0.001569
"etort-80","etort-144",0.001529
"etort-81","etort-144",0.00115
"etort-82","etort-144",0.002095
"etort-83","etort-144",0.001286
"etort-84","etort-144",0.001573
"etort-85","etort-144",0.001648
"etort-86","etort-144",0.001684
"etort-87","etort-144",0.001449
"etort-89","etort-144",0.00146
"etort-90","etort-144",0.002662
"etort-93","etort-144",0.001506
"etort-94","etort-144",0.000931
"etort-95","etort-144",0.001835
"etort-112","etort-144",0.000718
"etort-113","etort-144",0.000643
"etort-130","etort-144",0.001982
"etort-131","etort-144",0.002289
"etort-132","etort-144",0.002302
"etort-133","etort-144",0.002201
"etort-134","etort-144",0.001849
"etort-135","etort-144",0.002128
"etort-136","etort-144",0.00249
"etort-137","etort-144",0.002471
"etort-138","etort-144",0.002221
"etort-139","etort-144",0.002177
"etort-140","etort-144",0.002591
"etort-141","etort-144",0.002939
"etort-142","etort-144",0.001388
"etort-143","etort-144",0.002009
"etort-144","etort-144",0.115238
"etort-15","etort-145",0.002036
"etort-17","etort-145",0.001657
"etort-31","etort-145",0.002679
"etort-36","etort-145",0.001617
"etort-37","etort-145",0.002276
"etort-38","etort-145",0.001847
"etort-46","etort-145",0.001205
"etort-47","etort-145",0.001254
"etort-48","etort-145",0.000835
"etort-49","etort-145",0.000882
"etort-51","etort-145",0.000387
"etort-53","etort-145",0.001968
"etort-55","etort-145",0.001315
"etort-56 (sheared2)","etort-145",0.001107
"etort-58","etort-145",0.002269
"etort-59","etort-145",0.000367
"etort-62","etort-145",0.001787
"etort-78","etort-145",0.001723
"etort-79","etort-145",0.001568
"etort-80","etort-145",0.001548
"etort-81","etort-145",0.001422
"etort-82","etort-145",0.001871
"etort-83","etort-145",0.001577
"etort-84","etort-145",0.001768
"etort-85","etort-145",0.001519
"etort-86","etort-145",0.001779
"etort-87","etort-145",0.001338
"etort-89","etort-145",0.001504
"etort-90","etort-145",0.002565
"etort-93","etort-145",0.001515
"etort-94","etort-145",0.001317
"etort-95","etort-145",0.001943
"etort-112","etort-145",0.00094
"etort-113","etort-145",0.000559
"etort-130","etort-145",0.002029
"etort-131","etort-145",0.00217
"etort-132","etort-145",0.00228
"etort-133","etort-145",0.001909
"etort-134","etort-145",0.002087
"etort-135","etort-145",0.002293
"etort-136","etort-145",0.002026
"etort-137","etort-145",0.002205
"etort-138","etort-145",0.002376
"etort-139","etort-145",0.002141
"etort-140","etort-145",0.002861
"etort-141","etort-145",0.00328
"etort-142","etort-145",0.001357
"etort-143","etort-145",0.001931
"etort-144","etort-145",0.001531
"etort-145","etort-145",0.099278
"etort-15","etort-146",0.002632
"etort-17","etort-146",0.002049
"etort-31","etort-146",0.003348
"etort-36","etort-146",0.002332
"etort-37","etort-146",0.003172
"etort-38","etort-146",0.002344
"etort-46","etort-146",0.001368
"etort-47","etort-146",0.00124
"etort-48","etort-146",0.001266
"etort-49","etort-146",0.001611
"etort-51","etort-146",0.000924
"etort-53","etort-146",0.002524
"etort-55","etort-146",0.001368
"etort-56 (sheared2)","etort-146",0.001673
"etort-58","etort-146",0.002793
"etort-59","etort-146",0.000382
"etort-62","etort-146",0.002361
"etort-78","etort-146",0.002242
"etort-79","etort-146",0.00201
"etort-80","etort-146",0.002131
"etort-81","etort-146",0.00135
"etort-82","etort-146",0.002535
"etort-83","etort-146",0.001886
"etort-84","etort-146",0.001741
"etort-85","etort-146",0.002107
"etort-86","etort-146",0.002288
"etort-87","etort-146",0.002155
"etort-89","etort-146",0.001934
"etort-90","etort-146",0.002936
"etort-93","etort-146",0.0023
"etort-94","etort-146",0.001655
"etort-95","etort-146",0.002773
"etort-112","etort-146",0.000981
"etort-113","etort-146",0.000845
"etort-130","etort-146",0.002566
"etort-131","etort-146",0.002681
"etort-132","etort-146",0.002883
"etort-133","etort-146",0.00223
"etort-134","etort-146",0.003159
"etort-135","etort-146",0.003145
"etort-136","etort-146",0.002589
"etort-137","etort-146",0.003316
"etort-138","etort-146",0.002631
"etort-139","etort-146",0.002936
"etort-140","etort-146",0.002525
"etort-141","etort-146",0.00494
"etort-142","etort-146",0.001553
"etort-143","etort-146",0.002881
"etort-144","etort-146",0.001973
"etort-145","etort-146",0.002184
"etort-146","etort-146",0.12918
"etort-15","etort-147",0.002754
"etort-17","etort-147",0.002373
"etort-31","etort-147",0.004371
"etort-36","etort-147",0.00238
"etort-37","etort-147",0.003125
"etort-38","etort-147",0.002838
"etort-46","etort-147",0.002109
"etort-47","etort-147",0.001726
"etort-48","etort-147",0.001301
"etort-49","etort-147",0.001211
"etort-51","etort-147",0.000672
"etort-53","etort-147",0.002843
"etort-55","etort-147",0.002229
"etort-56 (sheared2)","etort-147",0.001754
"etort-58","etort-147",0.003278
"etort-59","etort-147",0.000567
"etort-62","etort-147",0.002642
"etort-78","etort-147",0.002237
"etort-79","etort-147",0.002104
"etort-80","etort-147",0.002118
"etort-81","etort-147",0.002132
"etort-82","etort-147",0.002918
"etort-83","etort-147",0.002323
"etort-84","etort-147",0.00244
"etort-85","etort-147",0.002359
"etort-86","etort-147",0.002501
"etort-87","etort-147",0.002186
"etort-89","etort-147",0.002509
"etort-90","etort-147",0.004511
"etort-93","etort-147",0.001853
"etort-94","etort-147",0.001301
"etort-95","etort-147",0.002952
"etort-112","etort-147",0.001121
"etort-113","etort-147",0.000894
"etort-130","etort-147",0.002971
"etort-131","etort-147",0.003691
"etort-132","etort-147",0.003295
"etort-133","etort-147",0.002413
"etort-134","etort-147",0.003465
"etort-135","etort-147",0.00354
"etort-136","etort-147",0.003484
"etort-137","etort-147",0.004592
"etort-138","etort-147",0.00437
"etort-139","etort-147",0.002625
"etort-140","etort-147",0.00352
"etort-141","etort-147",0.005746
"etort-142","etort-147",0.001532
"etort-143","etort-147",0.003272
"etort-144","etort-147",0.002048
"etort-145","etort-147",0.002773
"etort-146","etort-147",0.003223
"etort-147","etort-147",0.15643
"etort-15","etort-148",0.000735
"etort-17","etort-148",0.000356
"etort-31","etort-148",0.000308
"etort-36","etort-148",0.00039
"etort-37","etort-148",0.000905
"etort-38","etort-148",0.00045
"etort-46","etort-148",0.00056
"etort-47","etort-148",0.000543
"etort-48","etort-148",0.000498
"etort-49","etort-148",0.000462
"etort-51","etort-148",0.00012
"etort-53","etort-148",0.000461
"etort-55","etort-148",0.000733
"etort-56 (sheared2)","etort-148",0.000528
"etort-58","etort-148",0.000629
"etort-59","etort-148",-4e-05
"etort-62","etort-148",0.000551
"etort-78","etort-148",0.000501
"etort-79","etort-148",0.000528
"etort-80","etort-148",0.000394
"etort-81","etort-148",0.001058
"etort-82","etort-148",0.001402
"etort-83","etort-148",0.000768
"etort-84","etort-148",0.000646
