"etort1","etort2","DISTANCE","pi","npi"
"etort-89","etort-136",20.42601483,0.196301,0.208082457566174
"etort-89","etort-137",14.02775296,0.199317,0.207869010397362
"etort-89","etort-138",22.41534854,0.195606,0.206087392358401
"etort-89","etort-139",24.85371652,0.19904,0.209321706627686
"etort-89","etort-140",19.3288987,0.195958,0.206712710133504
"etort-89","etort-141",25.65273656,0.194454,0.204459266150381
"etort-89","etort-142",22.98695249,0.19544,0.206841564154444
"etort-89","etort-143",16.81897265,0.195204,0.206577843691395
"etort-89","etort-144",13.65951127,0.196687,0.208029360380031
"etort-89","etort-145",19.47481676,0.192202,0.206343372112461
"etort-89","etort-146",24.06939434,0.193512,0.206054626876719
"etort-89","etort-147",24.08381008,0.192601,0.203710748374295
"etort-89","etort-148",16.00712882,0.20142,0.211342356174879
"etort-89","etort-149",16.6222487,0.193613,0.206524436252405
"etort-89","etort-150",23.53043062,0.193728,0.205587781421272
"etort-89","etort-151",13.06627116,0.198227,0.207793460488055
"etort-89","etort-152",14.8319284,0.1959,0.206477743613498
"etort-89","etort-153",14.83746515,0.196389,0.208691473561534
"etort-89","etort-154",13.93764919,0.197184,0.208471894204085
"etort-89","etort-155",15.85129421,0.195485,0.207480220015544
"etort-89","etort-156",15.67236731,0.194182,0.206068906981321
"etort-89","etort-157",23.14869381,0.197763,0.208544333350664
"etort-89","etort-158",23.6780946,0.199598,0.210949213421098
"etort-89","etort-159",11.84328502,0.196355,0.207717131253409
"etort-89","etort-161",9.626081498,0.194299,0.205690185466368
"etort-89","etort-162",11.60697204,0.197583,0.207220910376051
"etort-89","etort-163",21.54607737,0.195068,0.206701863811689
"etort-89","etort-164",20.95567725,0.195167,0.207460219705095
"etort-89","etort-166",21.7247727,0.193266,0.204367457007682
"etort-89","etort-167",21.23167306,0.192385,0.204925111378618
"etort-89","etort-168",24.35570596,0.197103,0.207077647680139
"etort-89","etort-169",25.72893307,0.198183,0.209050643232188
"etort-89","etort-170",26.91924683,0.194201,0.205613403326213
"etort-89","etort-172",23.80012548,0.195296,0.207147205240661
"etort-89","etort-173",25.93767046,0.194846,0.205595447663853
"etort-89","etort-174",27.15944964,0.200068,0.209785522066044
"etort-89","etort-175",26.57362183,0.19734,0.2090093123257
"etort-89","etort-176",26.87577664,0.195553,0.207876482411378
"etort-89","etort-177",25.02018259,0.198105,0.209960211619633
"etort-89","etort-178",25.92606819,0.195145,0.207171244700786
"etort-89","etort-179",23.69762572,0.193899,0.205426972588477
"etort-89","etort-180",27.60609023,0.191232,0.203582912017388
"etort-89","etort-181",28.78556333,0.196359,0.206919766769765
"etort-89","etort-182",23.54722311,0.195728,0.208453157401551
"etort-89","etort-183",22.60156534,0.197937,0.207796350833894
"etort-89","etort-184",24.01024685,0.196167,0.206372919835641
"etort-89","etort-185",22.71705249,0.196993,0.207928052003444
"etort-89","etort-186",30.81504181,0.194343,0.207787637108933
"etort-89","etort-187",22.92513357,0.195035,0.205400913516697
"etort-90","etort-91",39.3972562,0.205879,0.212546585460203
"etort-90","etort-92",24.95423806,0.201282,0.209970179882808
"etort-90","etort-93",83.14465415,0.197503,0.214378891009982
"etort-90","etort-94",39.55030251,0.199794,0.210545311962759
"etort-90","etort-95",57.61725523,0.193106,0.207489679321876
"etort-90","etort-96",82.52173951,0.22014,0.22804187871395
"etort-90","etort-97",120.3111688,0.216391,0.233956742978874
"etort-90","etort-98",102.3885651,0.222116,0.231192388829336
"etort-90","etort-99",94.06782779,0.222417,0.231735895359023
"etort-90","etort-100",138.8179271,0.223727,0.237471681162049
"etort-90","etort-102",114.2231319,0.211897,0.232563096891885
"etort-90","etort-103",94.06093269,0.210665,0.229126146897896
"etort-90","etort-104",93.41154323,0.215137,0.229030777797457
"etort-90","etort-105",107.7576663,0.213482,0.232041062513983
"etort-90","etort-106",231.2144137,0.217084,0.247376506766007
"etort-90","etort-107",235.7300649,0.21112,0.24850285133844
"etort-90","etort-108",247.612748,0.209413,0.249708986307197
"etort-90","etort-109",210.307889,0.213248,0.244762404889716
"etort-90","etort-110",234.9645006,0.228516,0.248537719444758
"etort-90","etort-111",223.2414814,0.225595,0.246087311384599
"etort-90","etort-112",60.24047325,0.204479,0.215212554780631
"etort-90","etort-113",42.21626116,0.204297,0.21396890813483
"etort-90","etort-115",60.05868917,0.220637,0.226798794725118
"etort-90","etort-116",65.92322811,0.219008,0.229440616421591
"etort-90","etort-117",67.02673918,0.215833,0.22666161768657
"etort-90","etort-119",219.5304306,0.222972,0.250530711516727
"etort-90","etort-120",188.7338123,0.220124,0.244455936129362
"etort-90","etort-121",173.1306486,0.222992,0.23895259730804
"etort-90","etort-122",172.8956442,0.225377,0.240920644774515
"etort-90","etort-123",171.1422184,0.224673,0.239575679651704
"etort-90","etort-124",176.1792383,0.22328,0.241149707276446
"etort-90","etort-125",168.6155386,0.224198,0.238888786422384
"etort-90","etort-126",185.6046337,0.225444,0.241592893379327
"etort-90","etort-127",183.3401939,0.228179,0.242208755939576
"etort-90","etort-128",182.426522,0.22458,0.241818004595296
"etort-90","etort-129",186.569606,0.224384,0.241141166922023
"etort-90","etort-130",16.92641019,0.196557,0.204947162126327
"etort-90","etort-131",23.84361476,0.196077,0.206961039135605
"etort-90","etort-132",20.18790891,0.196702,0.2053861230603
"etort-90","etort-133",14.61011513,0.197785,0.205669129179039
"etort-90","etort-134",15.67031273,0.194389,0.203613899441291
"etort-90","etort-135",13.22892928,0.189923,0.200724793663486
"etort-90","etort-136",18.07549645,0.193817,0.203884824947308
"etort-90","etort-137",12.00757265,0.197824,0.204740832510991
"etort-90","etort-138",20.70406878,0.195223,0.204117534241487
"etort-90","etort-139",22.70104643,0.195046,0.203559338685365
"etort-90","etort-140",17.04805141,0.193387,0.202447089746109
"etort-90","etort-141",23.71157525,0.194687,0.203145379381308
"etort-90","etort-142",20.72978681,0.193596,0.203329699258242
"etort-90","etort-143",15.46075461,0.195383,0.205192687622508
"etort-90","etort-144",11.97899203,0.194854,0.204521223511737
"etort-90","etort-145",17.82348412,0.192881,0.205495421079159
"etort-90","etort-146",22.2366381,0.194624,0.20566052618639
"etort-90","etort-147",21.46794042,0.192425,0.20197470427105
"etort-90","etort-148",13.18243987,0.204373,0.212807805082212
"etort-90","etort-149",13.46757476,0.194545,0.205938281154138
"etort-90","etort-150",21.40364644,0.192886,0.203135436207127
"etort-90","etort-151",10.29554175,0.193427,0.201217728723975
"etort-90","etort-152",11.68349203,0.200457,0.209671844254816
"etort-90","etort-153",11.70267704,0.194606,0.20522196992306
"etort-90","etort-154",10.83659305,0.197115,0.206811932910587
"etort-90","etort-155",12.7042696,0.197059,0.207558065802476
"etort-90","etort-156",12.66394698,0.193072,0.203330660871305
"etort-90","etort-157",20.75818906,0.198263,0.207479457830789
"etort-90","etort-158",21.68344092,0.197807,0.207464340843397
"etort-90","etort-159",9.680370344,0.195649,0.205394146688435
"etort-90","etort-161",7.539601117,0.193188,0.202956623870972
"etort-90","etort-162",9.930419226,0.196185,0.204187842380022
"etort-90","etort-163",19.35001168,0.193383,0.203355879677923
"etort-90","etort-164",18.89446874,0.19489,0.205588151539429
"etort-90","etort-166",19.39157149,0.192482,0.201988425761104
"etort-90","etort-167",18.69509521,0.193136,0.204158414276329
"etort-90","etort-168",21.98969807,0.197379,0.205788457492374
"etort-90","etort-169",23.12057839,0.196574,0.205774362102061
"etort-90","etort-170",23.78814604,0.194445,0.204303976150589
"etort-90","etort-172",20.65464173,0.193925,0.204126603479727
"etort-90","etort-173",22.79976949,0.195318,0.204524032694276
"etort-90","etort-174",24.06857164,0.19814,0.206181701837785
"etort-90","etort-175",23.49559944,0.195105,0.20506851708512
"etort-90","etort-176",23.82509811,0.196787,0.207595225301954
"etort-90","etort-177",21.97172085,0.195548,0.205671929567793
"etort-90","etort-178",22.87660661,0.192659,0.202974475537265
"etort-90","etort-179",20.61876827,0.193571,0.20351773912132
"etort-90","etort-180",24.58548263,0.192882,0.203775766192709
"etort-90","etort-181",25.74254723,0.198871,0.207970964141331
"etort-90","etort-182",20.56693604,0.191677,0.202584214535131
"etort-90","etort-183",19.62062206,0.19601,0.204206349001123
"etort-90","etort-184",20.95622113,0.193032,0.201528349405044
"etort-90","etort-185",19.65984588,0.194058,0.203270296667506
"etort-90","etort-186",27.73863645,0.194921,0.206818560898335
"etort-90","etort-187",19.80174247,0.193582,0.202318160508897
"etort-91","etort-92",35.5792954,0.203152,0.212136629340021
"etort-91","etort-93",103.4618547,0.20281,0.220363452907778
"etort-91","etort-94",58.36454462,0.198831,0.20974378999364
"etort-91","etort-95",94.09875396,0.203767,0.219167656359883
"etort-91","etort-96",46.93358584,0.213062,0.220934494763971
"etort-91","etort-97",107.8719641,0.209825,0.227088679613622
"etort-91","etort-98",80.74002319,0.214226,0.223206967885349
"etort-91","etort-99",80.94159868,0.212518,0.221647548537641
"etort-91","etort-100",124.5910007,0.215782,0.22927173755061
"etort-91","etort-102",92.82882467,0.205086,0.22531696316753
"etort-91","etort-103",60.06852868,0.205832,0.224097513958473
"etort-91","etort-104",75.29860122,0.209182,0.222917893901884
"etort-91","etort-105",92.79957082,0.204608,0.222621996589996
"etort-91","etort-106",200.570649,0.211198,0.240914155591832
"etort-91","etort-107",204.2335926,0.203749,0.240070814245865
"etort-91","etort-108",218.5967715,0.204653,0.244281472432554
"etort-91","etort-109",176.075715,0.205861,0.236524266092363
"etort-91","etort-110",202.0906606,0.220959,0.240563244117316
"etort-91","etort-111",190.367408,0.221801,0.242194977055391
"etort-91","etort-112",97.95980882,0.211082,0.222388318677401
"etort-91","etort-113",81.42121346,0.210008,0.220174186687685
"etort-91","etort-115",48.27681693,0.214138,0.220342372434138
"etort-91","etort-116",59.95972269,0.210002,0.220229571096802
"etort-91","etort-117",71.07194916,0.212203,0.223076353469012
"etort-91","etort-119",193.9755508,0.212358,0.238847747242479
"etort-91","etort-120",167.7631366,0.210751,0.234285125303217
"etort-91","etort-121",138.5721811,0.214587,0.230180093184209
"etort-91","etort-122",138.7426776,0.217027,0.232230935038676
"etort-91","etort-123",136.955683,0.217115,0.231752033749451
"etort-91","etort-124",142.1147822,0.214043,0.231408776161438
"etort-91","etort-125",134.4607736,0.216507,0.230928669297845
"etort-91","etort-126",151.0590264,0.216569,0.232318420004415
"etort-91","etort-127",148.8759897,0.21887,0.232563891012165
"etort-91","etort-128",147.9133297,0.21629,0.233128772443734
"etort-91","etort-129",152.1651685,0.216048,0.232418986651416
"etort-91","etort-130",49.60442611,0.202973,0.211852476620869
"etort-91","etort-131",59.46813359,0.201517,0.212919536671292
"etort-91","etort-132",50.92440203,0.203417,0.212613798714156
"etort-91","etort-133",49.57484931,0.203925,0.212269750338091
"etort-91","etort-134",47.17672559,0.204532,0.214456335745355
"etort-91","etort-135",45.79022492,0.2006,0.212224865815822
"etort-91","etort-136",52.12917625,0.201838,0.212538617002052
"etort-91","etort-137",45.84833006,0.206419,0.213853831732648
"etort-91","etort-138",50.49037615,0.203036,0.21250260605148
"etort-91","etort-139",54.7481953,0.204894,0.214054865841622
"etort-91","etort-140",50.91019329,0.205231,0.215064685619348
"etort-91","etort-141",54.20637941,0.204425,0.213523599780013
"etort-91","etort-142",53.7755472,0.205087,0.215617720947553
"etort-91","etort-143",45.0933573,0.204987,0.21549803098834
"etort-91","etort-144",44.4276741,0.20508,0.21547368847612
"etort-91","etort-145",48.11294747,0.201188,0.214563899822462
"etort-91","etort-146",52.37206761,0.201235,0.21286288652572
"etort-91","etort-147",56.6251266,0.203878,0.21421394081382
"etort-91","etort-148",51.95128407,0.207086,0.215852286000428
"etort-91","etort-149",52.75003896,0.202055,0.214105829728478
"etort-91","etort-150",53.53289547,0.204486,0.215571053593988
"etort-91","etort-151",49.00231546,0.205434,0.213925890935409
"etort-91","etort-152",51.04919512,0.204507,0.2141257746741
"etort-91","etort-153",50.74418148,0.2038,0.215136295551018
"etort-91","etort-154",50.22097121,0.204073,0.214330189909364
"etort-91","etort-155",51.84231162,0.204987,0.216128251731437
"etort-91","etort-156",51.8946617,0.204063,0.215124425952957
"etort-91","etort-157",54.60737153,0.203894,0.213589430408815
"etort-91","etort-158",52.94559413,0.205159,0.215394325752361
"etort-91","etort-159",44.75980083,0.202213,0.212501198287161
"etort-91","etort-161",43.02709975,0.203916,0.214445169267177
"etort-91","etort-162",43.17396069,0.20338,0.211891826581692
"etort-91","etort-163",52.2908231,0.204821,0.21560300183879
"etort-91","etort-164",51.16047049,0.20207,0.213379281384184
"etort-91","etort-166",53.11953589,0.204028,0.214322622509772
"etort-91","etort-167",53.71168846,0.20294,0.214740315994245
"etort-91","etort-168",55.50090123,0.203965,0.212871537937086
"etort-91","etort-169",58.0496173,0.201984,0.211652809688224
"etort-91","etort-170",62.58482628,0.205678,0.216326518038341
"etort-91","etort-172",59.67292385,0.203713,0.214647796350516
"etort-91","etort-173",61.69174711,0.204716,0.214583214318952
"etort-91","etort-174",62.4528899,0.207944,0.216603881920838
"etort-91","etort-175",61.77877996,0.206592,0.217363176525552
"etort-91","etort-176",61.86548117,0.20523,0.216722339987646
"etort-91","etort-177",60.05450375,0.205118,0.215957006018118
"etort-91","etort-178",60.9373571,0.204893,0.216083262353444
"etort-91","etort-179",58.98856266,0.203938,0.214635726241149
"etort-91","etort-180",62.35311142,0.202819,0.214492124970118
"etort-91","etort-181",63.65831554,0.205047,0.21464785248385
"etort-91","etort-182",58.19867093,0.203979,0.215805712892472
"etort-91","etort-183",57.30399534,0.205884,0.214711590904558
"etort-91","etort-184",59.1172293,0.205193,0.214442696240168
"etort-91","etort-185",57.88976207,0.206505,0.216528377627487
"etort-91","etort-186",65.90128706,0.202647,0.215235022695535
"etort-91","etort-187",58.58196648,0.204172,0.21360330043624
"etort-92","etort-93",68.79972547,0.198994,0.218474515305179
"etort-92","etort-94",23.00333367,0.198147,0.211204474513047
"etort-92","etort-95",62.32694936,0.199121,0.216406487288927
"etort-92","etort-96",82.45967228,0.211565,0.221672566684679
"etort-92","etort-97",136.1279588,0.207978,0.227439687406171
"etort-92","etort-98",113.1244695,0.215335,0.226704840293391
"etort-92","etort-99",109.095872,0.213328,0.224815200930543
"etort-92","etort-100",153.9984473,0.215086,0.230918139681794
"etort-92","etort-102",125.2795844,0.203007,0.225361376524234
"etort-92","etort-103",95.64734943,0.202331,0.222585654854783
"etort-92","etort-104",105.9373941,0.207946,0.223914279277327
"etort-92","etort-105",122.176489,0.205536,0.225966449793726
"etort-92","etort-106",236.0801338,0.210427,0.24254067407486
"etort-92","etort-107",239.8000644,0.203573,0.242367651821498
"etort-92","etort-108",253.9145158,0.202435,0.244156682130071
"etort-92","etort-109",211.5058109,0.205564,0.238648816113448
"etort-92","etort-110",237.6506103,0.221084,0.243212274075964
"etort-92","etort-111",225.9306682,0.219603,0.242298373995907
"etort-92","etort-112",80.76696495,0.204898,0.218126830648108
"etort-92","etort-113",60.21349139,0.204776,0.216930299626156
"etort-92","etort-115",74.3802418,0.212942,0.221399281256181
"etort-92","etort-116",83.12261749,0.212328,0.224993550957037
"etort-92","etort-117",87.96434207,0.210359,0.2234465809578
"etort-92","etort-119",195.7943366,0.210805,0.239576397079898
"etort-92","etort-120",164.2024633,0.208674,0.234398059553517
"etort-92","etort-121",173.9929315,0.215017,0.233049271842973
"etort-92","etort-122",174.225881,0.213743,0.231104713487583
"etort-92","etort-123",172.4365922,0.218076,0.235208058220447
"etort-92","etort-124",177.6055444,0.213828,0.23358985060847
"etort-92","etort-125",169.9489874,0.214864,0.23156886447409
"etort-92","etort-126",186.4636231,0.21604,0.234170466809705
"etort-92","etort-127",184.2982912,0.216603,0.232557908703591
"etort-92","etort-128",183.3282928,0.215668,0.234885250341167
"etort-92","etort-129",187.5934056,0.215611,0.23437045638996
"etort-92","etort-130",20.70469437,0.200659,0.211623804196294
"etort-92","etort-131",30.2018756,0.198387,0.211800817602556
"etort-92","etort-132",19.90726061,0.201795,0.21312048806859
"etort-92","etort-133",22.84999136,0.202883,0.213389917302139
"etort-92","etort-134",18.52205917,0.199279,0.211129904010402
"etort-92","etort-135",18.93480987,0.196851,0.210432862647586
"etort-92","etort-136",23.41805562,0.199426,0.212191163167357
"etort-92","etort-137",20.14068618,0.203421,0.212948090535256
"etort-92","etort-138",18.94708645,0.202014,0.213640348884492
"etort-92","etort-139",23.49710216,0.200548,0.211701920457495
"etort-92","etort-140",22.50360527,0.200101,0.211878066044913
"etort-92","etort-141",22.00919172,0.200888,0.212019824204426
"etort-92","etort-142",23.60119489,0.201499,0.214057186568866
"etort-92","etort-143",16.190058,0.199933,0.212379242921613
"etort-92","etort-144",18.46822236,0.198246,0.210467949253277
"etort-92","etort-145",17.96018499,0.195223,0.210375984792586
"etort-92","etort-146",20.44453514,0.199261,0.212975346474512
"etort-92","etort-147",27.56259351,0.199951,0.212281205678975
"etort-92","etort-148",35.85490463,0.206224,0.217197948134883
"etort-92","etort-149",31.95976209,0.198603,0.212645058058716
"etort-92","etort-150",22.6942116,0.199095,0.212079073272831
"etort-92","etort-151",33.60195103,0.201866,0.212405033059644
"etort-92","etort-152",31.37849813,0.200526,0.212149522667407
"etort-92","etort-153",29.58565431,0.199374,0.212661379883237
"etort-92","etort-154",31.87753817,0.201393,0.213723742285798
"etort-92","etort-155",30.65563904,0.197783,0.210709821806212
"etort-92","etort-156",34.26585735,0.199319,0.212316993549393
"etort-92","etort-157",24.87316968,0.20113,0.212893677562645
"etort-92","etort-158",21.63427866,0.203295,0.215665651164238
"etort-92","etort-159",21.04079535,0.198044,0.210292894780436
"etort-92","etort-161",21.11578841,0.199889,0.21240486424469
"etort-92","etort-162",18.99798529,0.20397,0.214725121194084
"etort-92","etort-163",22.52493447,0.200186,0.212924002712546
"etort-92","etort-164",21.25081344,0.199356,0.212711179952874
"etort-92","etort-166",23.7533995,0.198527,0.21072129235741
"etort-92","etort-167",25.37895526,0.199474,0.213276412663545
"etort-92","etort-168",25.21424113,0.202669,0.213727237117883
"etort-92","etort-169",28.4002744,0.202427,0.214331551288268
"etort-92","etort-170",37.67578603,0.201212,0.213838744615092
"etort-92","etort-172",36.03125854,0.20028,0.213233714009773
"etort-92","etort-173",37.23188045,0.202783,0.214776174156344
"etort-92","etort-174",36.55050766,0.203891,0.214599396689248
"etort-92","etort-175",35.79139072,0.200376,0.213024117004611
"etort-92","etort-176",35.38690081,0.201441,0.21494200893293
"etort-92","etort-177",34.02746044,0.20077,0.213586078708864
"etort-92","etort-178",34.68269731,0.201094,0.214290894867425
"etort-92","etort-179",33.77074924,0.200515,0.213236390145685
"etort-92","etort-180",35.29864622,0.199015,0.212666520015214
"etort-92","etort-181",36.62045976,0.201229,0.21285031442974
"etort-92","etort-182",31.81843888,0.198459,0.21215773809329
"etort-92","etort-183",31.23258531,0.201789,0.212638049324823
"etort-92","etort-184",33.44762361,0.201708,0.213001391257715
"etort-92","etort-185",32.64516934,0.201335,0.213311430586283
"etort-92","etort-186",38.95062604,0.198418,0.212943519757256
"etort-92","etort-187",34.43936521,0.202516,0.214082770034939
"etort-93","etort-94",45.97994077,0.195724,0.217077763345636
"etort-93","etort-95",55.11665514,0.190535,0.215468415127293
"etort-93","etort-96",149.3285991,0.21826,0.237956690636925
"etort-93","etort-97",203.0229621,0.213251,0.242658534596755
"etort-93","etort-98",181.7994553,0.219466,0.240419150462774
"etort-93","etort-99",176.3545316,0.21901,0.240158188019063
"etort-93","etort-100",221.3222186,0.220487,0.246311414036874
"etort-93","etort-102",193.9375918,0.207151,0.239282616780233
"etort-93","etort-103",162.9268786,0.207478,0.237499357178146
"etort-93","etort-104",174.2000362,0.213541,0.239258917374518
"etort-93","etort-105",189.7982399,0.21034,0.240621025610431
"etort-93","etort-106",303.5669328,0.213265,0.255775148572838
"etort-93","etort-107",306.8635026,0.206517,0.255838516415886
"etort-93","etort-108",321.9562697,0.206917,0.259677802743279
"etort-93","etort-109",276.8919449,0.209028,0.252506365908905
"etort-93","etort-110",303.8902087,0.224991,0.257542533066101
"etort-93","etort-111",292.2455534,0.222742,0.255723116066384
"etort-93","etort-112",103.9901254,0.200545,0.222146180442954
"etort-93","etort-113",84.98306111,0.202228,0.222914382097588
"etort-93","etort-115",141.7214067,0.217477,0.235279372567784
"etort-93","etort-116",148.8434818,0.214832,0.236874011275961
"etort-93","etort-117",149.6991523,0.214305,0.236864819624755
"etort-93","etort-119",198.4169792,0.218146,0.257968107639989
"etort-93","etort-120",160.0263052,0.215649,0.252051195494452
"etort-93","etort-121",239.536512,0.218468,0.246387361623684
"etort-93","etort-122",240.0922427,0.221139,0.248792844704141
"etort-93","etort-123",238.2998096,0.220132,0.247049025576896
"etort-93","etort-124",243.4981959,0.218888,0.248809518096096
"etort-93","etort-125",235.8684015,0.220923,0.247749669358695
"etort-93","etort-126",251.8546361,0.220314,0.248482432899321
"etort-93","etort-127",249.7866615,0.223282,0.249445688293616
"etort-93","etort-128",248.7869787,0.219283,0.248502430766866
"etort-93","etort-129",253.0921874,0.219617,0.248401119371926
"etort-93","etort-130",66.41512177,0.193805,0.212679922189482
"etort-93","etort-131",63.33187521,0.192633,0.213993583963071
"etort-93","etort-132",63.00608634,0.194167,0.213376144372186
"etort-93","etort-133",69.3018281,0.19583,0.214320198522619
"etort-93","etort-134",67.47459336,0.195559,0.215586551087211
"etort-93","etort-135",69.91718796,0.190879,0.212319425752179
"etort-93","etort-136",65.96718337,0.193251,0.213955229942134
"etort-93","etort-137",71.19953262,0.197575,0.215211561115999
"etort-93","etort-138",62.44128296,0.193963,0.213440261895066
"etort-93","etort-139",61.0498671,0.195503,0.214741276549645
"etort-93","etort-140",66.72221913,0.190978,0.210414528873328
"etort-93","etort-141",59.62567304,0.192968,0.211915836425338
"etort-93","etort-142",63.21477138,0.195799,0.216432775715935
"etort-93","etort-143",67.89301296,0.192263,0.212509790050824
"etort-93","etort-144",71.18291329,0.194178,0.214504892246532
"etort-93","etort-145",65.32905908,0.188572,0.211445296465726
"etort-93","etort-146",60.96228053,0.190569,0.211940973545288
"etort-93","etort-147",64.30735451,0.19634,0.216896424962519
"etort-93","etort-148",84.29670165,0.199963,0.219140070749266
"etort-93","etort-149",77.59176503,0.193867,0.215987700791022
"etort-93","etort-150",62.22146656,0.194721,0.215827060952231
"etort-93","etort-151",84.43054832,0.194709,0.213178447038114
"etort-93","etort-152",78.96317747,0.198137,0.218118545584037
"etort-93","etort-153",76.83343473,0.19299,0.214195604027666
"etort-93","etort-154",80.67636874,0.194795,0.215100710987118
"etort-93","etort-155",76.90436164,0.191369,0.212140236755807
"etort-93","etort-156",82.05600615,0.191372,0.212114371180853
"etort-93","etort-157",63.67629802,0.195672,0.215511394209696
"etort-93","etort-158",61.6928673,0.197143,0.217616232195405
"etort-93","etort-159",73.57005701,0.195048,0.215506341030911
"etort-93","etort-161",75.62615472,0.196271,0.217013794188272
"etort-93","etort-162",73.24411004,0.194649,0.213218252432427
"etort-93","etort-163",64.34389203,0.192462,0.213005862430321
"etort-93","etort-164",64.51323363,0.193054,0.214336163106178
"etort-93","etort-166",64.70167711,0.193051,0.213214403073219
"etort-93","etort-167",66.16552248,0.189601,0.210937015130623
"etort-93","etort-168",62.46161949,0.195372,0.214383082581061
"etort-93","etort-169",62.90521979,0.194617,0.214414466657229
"etort-93","etort-170",71.67063082,0.193376,0.213840879916479
"etort-93","etort-172",73.76716471,0.19326,0.214099624574113
"etort-93","etort-173",72.45554425,0.19477,0.214650677898815
"etort-93","etort-174",69.71570154,0.195945,0.214595330974337
"etort-93","etort-175",69.53059776,0.193726,0.214302197477942
"etort-93","etort-176",68.57056612,0.193272,0.214584336533289
"etort-93","etort-177",69.44147908,0.193922,0.214662828239656
"etort-93","etort-178",69.00806634,0.191145,0.211945006904033
"etort-93","etort-179",70.90912856,0.19158,0.211992387537486
"etort-93","etort-180",67.41668228,0.192263,0.213778817329116
"etort-93","etort-181",67.43011422,0.194458,0.214025334141101
"etort-93","etort-182",68.84815236,0.189428,0.210711332627065
"etort-93","etort-183",69.43000519,0.196265,0.215199863737277
"etort-93","etort-184",70.09883915,0.192717,0.211755639472413
"etort-93","etort-185",70.84856116,0.192427,0.21213703786578
"etort-93","etort-186",67.64410042,0.193351,0.21591629781941
"etort-93","etort-187",72.7920568,0.192331,0.211556954430163
"etort-94","etort-95",48.30766739,0.193443,0.212381499368181
"etort-94","etort-96",105.0364166,0.216595,0.229259323848139
"etort-94","etort-97",157.6296029,0.214075,0.236496793978551
"etort-94","etort-98",135.8200259,0.218653,0.232547706779745
"etort-94","etort-99",130.7812531,0.218055,0.232142316191165
"etort-94","etort-100",175.7662117,0.219365,0.237916025595609
"etort-94","etort-102",147.9576511,0.206786,0.2318996315172
"etort-94","etort-103",118.3746283,0.205639,0.228533925556878
"etort-94","etort-104",128.2855486,0.21204,0.230653191080708
"etort-94","etort-105",144.1013768,0.209823,0.233034170158811
"etort-94","etort-106",258.9351507,0.211868,0.24669419849422
"etort-94","etort-107",262.5613424,0.207869,0.250008432961039
"etort-94","etort-108",276.8743568,0.205433,0.2503016276423
"etort-94","etort-109",233.8090744,0.209309,0.245476871606476
"etort-94","etort-110",260.2050943,0.224818,0.249844450650145
"etort-94","etort-111",248.4993628,0.221625,0.247025298260832
"etort-94","etort-112",80.76299036,0.204507,0.219932798585143
"etort-94","etort-113",59.10988094,0.202441,0.216645706883984
"etort-94","etort-115",96.06093904,0.218727,0.229735297416077
"etort-94","etort-116",103.8223881,0.214317,0.229419260306156
"etort-94","etort-117",106.4623677,0.214273,0.229927289157902
"etort-94","etort-119",196.3505088,0.216282,0.248309852275512
"etort-94","etort-120",161.9155805,0.213672,0.242462031119631
"etort-94","etort-121",196.3069237,0.219951,0.240830421502358
"etort-94","etort-122",196.6345188,0.219334,0.239570486184264
"etort-94","etort-123",194.8425632,0.218972,0.238585124120493
"etort-94","etort-124",200.0249719,0.219478,0.242209315208017
"etort-94","etort-125",192.3687737,0.218441,0.237826978480868
"etort-94","etort-126",208.7457732,0.221224,0.242237093236628
"etort-94","etort-127",206.6068235,0.222763,0.241612921487509
"etort-94","etort-128",205.6271375,0.219895,0.241933407511407
"etort-94","etort-129",209.90822,0.220703,0.242354250629764
"etort-94","etort-130",24.76620231,0.200134,0.213224547679642
"etort-94","etort-131",27.67763086,0.19462,0.209899953868631
"etort-94","etort-132",21.31205915,0.198334,0.211603294179641
"etort-94","etort-133",28.16928868,0.198174,0.210564602668843
"etort-94","etort-134",24.74154926,0.194482,0.208150797813914
"etort-94","etort-135",27.02806588,0.192827,0.208235243539872
"etort-94","etort-136",25.72818503,0.19633,0.211029239748873
"etort-94","etort-137",28.56900376,0.199508,0.210983616808154
"etort-94","etort-138",20.2824339,0.19814,0.211682239695178
"etort-94","etort-139",21.57285911,0.198632,0.211819593722568
"etort-94","etort-140",25.89115776,0.191127,0.204441583876014
"etort-94","etort-141",19.32426392,0.197194,0.210245458966105
"etort-94","etort-142",23.51834688,0.195855,0.210185152315553
"etort-94","etort-143",24.23419142,0.195249,0.209520661545286
"etort-94","etort-144",27.93209389,0.197612,0.211936277709182
"etort-94","etort-145",22.55962192,0.190439,0.207315381265339
"etort-94","etort-146",19.66067346,0.193686,0.209129698278399
"etort-94","etort-147",26.74574555,0.195648,0.209833019690733
"etort-94","etort-148",44.83790149,0.200661,0.213496095457699
"etort-94","etort-149",38.57085015,0.193632,0.209438767539054
"etort-94","etort-150",22.12922864,0.196511,0.211463191240757
"etort-94","etort-151",43.88732893,0.19802,0.210484991801849
"etort-94","etort-152",39.21851125,0.197338,0.210907752271189
"etort-94","etort-153",36.9132482,0.193043,0.208010192685496
"etort-94","etort-154",40.60739342,0.197672,0.211916126855403
"etort-94","etort-155",37.47042382,0.193375,0.208116541067894
"etort-94","etort-156",42.63765946,0.194464,0.209259760374778
