"pop.density","sigma","refugia.coords.1","refugia.coords.2","refugia.coords.3","refugia.coords.4","refugia.radii","refugia.time","expansion.time","expansion.speed","expansion.width","seed","score","dir","hab.fact","ntrees"
8.5048e-08,6089.1335,525965.9324,610709.1584,3887252.2036,4063060.3364,125990.4072,78880.0249,13993.6725,0.726,43156.9415,482440493,503042.4,"./run_847271/iter_824193",32,500
8.3131e-08,5252.4936,555004.5776,586001.7507,3827722.0461,3955710.7385,121967.8147,7302.3346,13249.1954,0.6705,43273.2948,264066418,503945.3,"./run_847271/iter_560028",32,500
8.6112e-08,5639.1776,538610.9194,604501.8188,3860765.9263,4015861.2054,124641.5664,112793.105,13595.2411,0.7321,43331.5992,988117531,505947.6,"./run_847271/iter_505243",32,500
8.443e-08,5502.2256,544751.4009,595882.9797,3837441.3832,3991516.6927,123445.2246,105274.1787,13471.3738,0.7206,43274.0283,563809390,506745.2,"./run_847271/iter_448848",32,500
8.3131e-08,5252.4936,554004.5776,586001.7507,3827722.0461,3955710.7385,121967.8147,7302.3346,13349.1954,0.6705,43273.2948,261060388,507367.5,"./run_847271/iter_578953",32,500
8.3131e-08,5252.4936,554004.5776,586001.7507,3837722.0461,3955710.7385,121967.8147,7302.3346,13249.1954,0.6705,43273.2948,617079502,511266.8,"./run_847271/iter_105498",32,500
8.3131e-08,5252.4936,554004.5776,585001.7507,3827722.0461,3955710.7385,121967.8147,7302.3346,13249.1954,0.6705,43273.2948,1867440443,514214.6,"./run_847271/iter_598275",32,500
8.4331e-08,5508.7629,547742.9097,593521.9714,3841101.6731,3980123.6605,123039.9147,109477.3396,13388.1999,0.7197,43292.6738,344512552,515783.5,"./run_847271/iter_606235",32,500
8.4131e-08,5252.4936,554004.5776,586001.7507,3827722.0461,3955710.7385,121967.8147,7302.3346,13249.1954,0.6705,43273.2948,1896744104,516811.3,"./run_847271/iter_849254",32,500
9.5286e-08,6826.3963,491558.0597,661075.8185,3962086.5931,4200000,132894.1258,129877.6875,14662.0277,0.7904,43532.1635,1603072492,517788,"./run_847271/iter_836169",32,500
8.4357e-08,5433.6213,546947.2554,594149.9309,3852787.8515,3983153.8755,123147.7154,108359.4211,13410.3217,0.72,43287.7147,10061567,517840,"./run_847271/iter_056921",32,500
8.4379e-08,5454.5461,546277.5031,594678.524,3844207.214,3985704.5983,123238.4579,107518.3988,13428.9431,0.7201,43283.5402,1923130234,517933.6,"./run_847271/iter_899145",32,500
1.1275e-07,17837.7883,681993.2701,777984.7894,3635739.0073,4019705.0848,208381.0337,14859.296,3657.7681,0.3976,151965.7543,505878720,518581.7,"./run_321810/iter_000036",32,500
8.3131e-08,5252.4936,554004.5776,586001.7507,3827722.0461,3955710.7385,121967.8147,7302.3346,13249.1954,0.6705,43373.2948,1938928469,518909.1,"./run_847271/iter_167062",32,500
8.3131e-08,5252.4936,554004.5776,586001.7507,3827722.0461,3955710.7385,122067.8147,7302.3346,13249.1954,0.6705,43273.2948,1045463458,520681.2,"./run_847271/iter_276728",32,500
8.4357e-08,5533.6213,546947.2554,594149.9309,3842787.8515,3983153.8755,123147.7154,108359.4211,13410.3217,0.72,43287.7147,1115814093,521668.4,"./run_847271/iter_378986",32,500
8.4331e-08,4010.021,427015.8851,681993.2701,3891716.3923,3955710.7385,130167.4393,1699.5705,7896.4082,1.0904,41299.1413,1315577601,524885.8,"./run_646859/iter_790345",32,500
9.4286e-08,6826.3963,491558.0597,661075.8185,3962086.5931,4200000,132894.1258,129877.6875,14662.0277,0.7894,43532.1635,936304358,526185.9,"./run_847271/iter_494466",32,500
8.4331e-08,5408.7629,547742.9097,594521.9714,3841101.6731,3980123.6605,123039.9147,109477.3396,13388.1999,0.7197,43292.6738,1320603284,527298.3,"./run_847271/iter_019581",32,500
8.443e-08,5502.2256,544751.4009,595882.9797,3847441.3832,3991516.6927,123445.2246,105274.1787,13471.3738,0.7206,43274.0283,1367085375,527704.5,"./run_847271/iter_672245",32,500
8.3131e-08,5252.4936,554004.5776,586001.7507,3827722.0461,3945710.7385,121967.8147,7302.3346,13249.1954,0.6705,43273.2948,692826316,527727.1,"./run_847271/iter_821964",32,500
8.5048e-08,6089.1335,525965.9324,610709.1584,3887252.2036,4063060.3364,125990.4072,78980.0249,13993.6725,0.726,43156.9415,610518209,528746.4,"./run_847271/iter_606477",32,500
8.4331e-08,4010.021,426015.8851,681993.2701,3891716.3923,3955710.7385,130167.4393,1699.5705,7896.4082,1.0904,41199.1413,692029178,529974.1,"./run_646859/iter_747427",32,500
8.4379e-08,5454.5461,546277.5031,594678.524,3844207.214,3995704.5983,123238.4579,107418.3988,13428.9431,0.7201,43283.5402,524729902,532838,"./run_847271/iter_298402",32,500
8.4379e-08,5454.5461,546277.5031,594678.524,3844207.214,3985704.5983,123238.4579,107418.3988,13428.9431,0.7191,43283.5402,1165708607,533144,"./run_847271/iter_195617",32,500
9.5286e-08,6926.3963,491558.0597,661075.8185,3962086.5931,4200000,132894.1258,129877.6875,14662.0277,0.7894,43532.1635,1173610409,534983,"./run_847271/iter_070957",32,500
8.4331e-08,4110.021,426015.8851,681993.2701,3891716.3923,3955710.7385,130167.4393,1699.5705,7896.4082,1.0904,41299.1413,803821132,538629.3,"./run_646859/iter_867774",32,500
9.5286e-08,6826.3963,491558.0597,662075.8185,3962086.5931,4200000,132894.1258,129877.6875,14662.0277,0.7894,43532.1635,1319027080,542253.6,"./run_847271/iter_941135",32,500
8.5048e-08,6089.1335,525965.9324,610709.1584,3887252.2036,4063060.3364,125990.4072,78880.0249,13893.6725,0.726,43156.9415,442692204,542274.6,"./run_847271/iter_071083",32,500
8.4331e-08,5408.7629,548742.9097,593521.9714,3841101.6731,3980123.6605,123039.9147,109477.3396,13388.1999,0.7197,43292.6738,1916000361,542558.2,"./run_847271/iter_956997",32,500
8.3117e-08,5251.6236,554970.7876,586033.8834,3827690.953,3955751.2011,121947.6128,107216.0383,13247.0009,0.712,43266.1273,854914776,544887,"./run_847271/iter_578978",32,500
8.443e-08,5502.2256,544751.4009,595882.9797,3847441.3832,3991516.6927,123445.2246,105174.1787,13471.3738,0.7206,43274.0283,1749584371,544919.4,"./run_847271/iter_780359",32,500
8.6112e-08,5639.1776,538610.9194,604501.8188,3860765.9263,4005861.2054,124641.5664,112793.105,13595.2411,0.7311,43331.5992,1006981086,545040.6,"./run_847271/iter_247231",32,500
9.5286e-08,6826.3963,491558.0597,661075.8185,3962086.5931,4200000,132894.1258,129977.6875,14662.0277,0.7894,43532.1635,563134842,548009.6,"./run_847271/iter_492278",32,500
8.5048e-08,6089.1335,525965.9324,610709.1584,3887252.2036,4063060.3364,125990.4072,78880.0249,13993.6725,0.725,43156.9415,1485434667,549547.7,"./run_847271/iter_878004",32,500
8.4517e-08,5584.993,542102.2195,597973.8105,3853055.6208,4001605.9853,123804.1537,101551.9984,13545.0299,0.7223,43257.5163,35399754,555155.9,"./run_847271/iter_229877",32,500
8.3117e-08,5251.6236,553970.7876,585033.8834,3827690.953,3955751.2011,121947.6128,107216.0383,13247.0009,0.712,43266.1273,1301525942,556134.9,"./run_847271/iter_409371",32,500
8.6112e-08,5539.1776,538610.9194,604501.8188,3860765.9263,4015861.2054,124641.5664,112793.105,13595.2411,0.7311,43331.5992,1595290215,557846.8,"./run_847271/iter_029538",32,500
8.4517e-08,5584.993,543102.2195,597973.8105,3853055.6208,4001605.9853,123804.1537,101551.9984,13545.0299,0.7213,43257.5163,1541553284,562531.9,"./run_847271/iter_596195",32,500
1.1466e-07,5210.3728,522007.4045,522007.4045,3795724.8729,4083699.431,108556.1104,6497.7301,15311.2902,0.7782,64852.1381,794438423,569060.3,"./run_847271/iter_000041",32,500
8.6112e-08,5639.1776,538610.9194,603501.8188,3860765.9263,4015861.2054,124641.5664,112793.105,13595.2411,0.7311,43331.5992,519943858,569445.2,"./run_847271/iter_176642",32,500
8.5048e-08,6089.1335,525965.9324,610709.1584,3887252.2036,4073060.3364,125990.4072,78880.0249,13993.6725,0.726,43156.9415,1104732056,571580.2,"./run_847271/iter_248658",32,500
8.6112e-08,5739.1776,538610.9194,604501.8188,3860765.9263,4015861.2054,124641.5664,112793.105,13595.2411,0.7311,43331.5992,966011453,572399.8,"./run_847271/iter_770381",32,500
1.1185e-07,2991.9622,554004.5776,522007.4045,4211688.1235,3955710.7385,110659.8835,1267.2095,13000.5206,0.7368,30597.4132,982190303,576709.2,"./run_646859/iter_000074",32,500
8.5331e-08,4010.021,426015.8851,681993.2701,3891716.3923,3955710.7385,130167.4393,1699.5705,7896.4082,1.0904,41299.1413,1183708644,579722.7,"./run_646859/iter_742490",32,500
9.6286e-08,6826.3963,491558.0597,661075.8185,3962086.5931,4200000,132894.1258,129877.6875,14662.0277,0.7894,43532.1635,1835311374,581449,"./run_847271/iter_394370",32,500
8.4517e-08,5584.993,542102.2195,597973.8105,3853055.6208,4001605.9853,123804.1537,101551.9984,13545.0299,0.7213,43157.5163,1494981258,582811.9,"./run_847271/iter_039848",32,500
8.4331e-08,5308.7629,547742.9097,593521.9714,3841101.6731,3980123.6605,123039.9147,109477.3396,13388.1999,0.7197,43292.6738,1365093954,585992.1,"./run_847271/iter_537699",32,500
8.4379e-08,5454.5461,546277.5031,593678.524,3844207.214,3985704.5983,123238.4579,107418.3988,13428.9431,0.7201,43283.5402,422065442,590055.9,"./run_847271/iter_528658",32,500
8.4331e-08,4010.021,426015.8851,681993.2701,3891716.3923,3955710.7385,130167.4393,1699.5705,7896.4082,1.0904,41299.1413,1284407012,596387.1,"./run_646859/iter_570537",32,500
8.3131e-08,5252.4936,554004.5776,586001.7507,3827722.0461,3955710.7385,121967.8147,7202.3346,13249.1954,0.6705,43273.2948,89959367,596455,"./run_847271/iter_755593",32,500
9.5286e-08,6826.3963,492558.0597,661075.8185,3962086.5931,4200000,132894.1258,129877.6875,14662.0277,0.7894,43532.1635,1820435666,596695.2,"./run_847271/iter_949921",32,500
8.6112e-08,5639.1776,538610.9194,604501.8188,3860765.9263,4015861.2054,124541.5664,112793.105,13595.2411,0.7311,43331.5992,1289589822,597220.9,"./run_847271/iter_606666",32,500
8.6112e-08,5639.1776,538610.9194,604501.8188,3850765.9263,4015861.2054,124641.5664,112793.105,13595.2411,0.7311,43331.5992,1924032920,600873,"./run_847271/iter_127580",32,500
8.3117e-08,5251.6236,553970.7876,586033.8834,3827690.953,3955751.2011,121947.6128,107216.0383,13247.0009,0.711,43266.1273,62307644,600964,"./run_847271/iter_889722",32,500
8.6112e-08,5639.1776,538610.9194,604501.8188,3860765.9263,4015861.2054,124641.5664,112793.105,13595.2411,0.7301,43331.5992,1571518897,604929.5,"./run_847271/iter_122808",32,500
8.4331e-08,4010.021,426015.8851,681993.2701,3891716.3923,3955710.7385,130167.4393,1699.5705,7896.4082,1.0914,41299.1413,44184019,605119.7,"./run_646859/iter_181079",32,500
9.5286e-08,6826.3963,491558.0597,660075.8185,3962086.5931,4200000,132894.1258,129877.6875,14662.0277,0.7894,43532.1635,1003657501,608703.3,"./run_847271/iter_793502",32,500
6.0455e-08,7257.6876,649996.097,490010.2314,3987707.9117,3763727.6998,173472.6022,6567.0551,15356.4594,0.43,38962.7661,1196800951,611951,"./run_847271/iter_000062",32,500
8.443e-08,5502.2256,544751.4009,595882.9797,3847441.3832,3991516.6927,123545.2246,105274.1787,13471.3738,0.7206,43274.0283,529843407,613665.1,"./run_847271/iter_016005",32,500
8.4379e-08,5454.5461,546277.5031,594678.524,3844207.214,3985704.5983,123238.4579,107418.3988,13528.9431,0.7201,43283.5402,360155738,616318.3,"./run_847271/iter_455504",32,500
8.4331e-08,4010.021,426015.8851,680993.2701,3891716.3923,3955710.7385,130167.4393,1699.5705,7896.4082,1.0904,41299.1413,358439987,617004,"./run_646859/iter_318444",32,500
3.0026e-07,14540.4302,522007.4045,394018.712,4083699.431,3987707.9117,73010.2973,17236.3151,11675.1886,0.2628,28659.9761,1652019505,618402.7,"./run_015059/iter_000061",32,500
8.4379e-08,5454.5461,546277.5031,594678.524,3844207.214,3975704.5983,123238.4579,107418.3988,13428.9431,0.7201,43283.5402,1152511467,625405.7,"./run_847271/iter_795079",32,500
1.1962e-07,4087.8458,617998.9238,362021.5389,4019705.0848,4115696.6041,103744.9402,8769.3041,14369.9697,0.8093,43057.792,467933142,627014.7,"./run_847271/iter_000097",32,500
7.6293e-07,6648.2057,681993.2701,841979.1357,3987707.9117,4051702.2579,32563.3718,16551.327,1515.7317,1.6442,31692.6515,87647408,633108,"./run_324098/iter_000061",32,500
3.5692e-07,7910.5432,681993.2701,586001.7507,3955710.7385,3987707.9117,64929.0081,2821.616,2844.3882,0.3443,20693.9696,922325559,647679.8,"./run_707608/iter_000068",32,500
3.9656e-07,9733.1206,586001.7507,490010.2314,4019705.0848,4115696.6041,71846.926,33426.4127,2924.5157,1.5506,52447.1724,749942393,653270.8,"./run_324098/iter_000074",32,500
8.3117e-08,5251.6236,553970.7876,586033.8834,3827690.953,3955751.2011,121847.6128,107216.0383,13247.0009,0.712,43266.1273,532465801,657082.8,"./run_847271/iter_037118",32,500
8.443e-08,5502.2256,544751.4009,595882.9797,3847441.3832,3981516.6927,123445.2246,105274.1787,13471.3738,0.7206,43274.0283,1775717822,657916.1,"./run_847271/iter_501638",32,500
8.7112e-08,5639.1776,538610.9194,604501.8188,3860765.9263,4015861.2054,124641.5664,112793.105,13595.2411,0.7311,43331.5992,1176967617,659821.8,"./run_847271/iter_714542",32,500
3.504e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14443.8818,0.5439,81593.0126,404466329,660025.3,"./run_307183/iter_153647",32,500
8.4357e-08,5333.6213,546947.2554,594149.9309,3842787.8515,3983153.8755,123147.7154,108359.4211,13410.3217,0.72,43287.7147,374874206,660638.2,"./run_847271/iter_191638",32,500
3.1019e-07,12276.29,490010.2314,554004.5776,3987707.9117,3955710.7385,49627.0695,19505.49,6678.6239,0.8339,47991.8295,1219031733,661448.2,"./run_531040/iter_000004",32,500
8.3331e-08,4010.021,426015.8851,681993.2701,3891716.3923,3955710.7385,130167.4393,1699.5705,7896.4082,1.0904,41299.1413,1497780065,662400,"./run_646859/iter_111089",32,500
3.504e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81493.0126,362152036,668404.8,"./run_307183/iter_825154",32,500
8.4331e-08,4010.021,426015.8851,681993.2701,3891716.3923,3955710.7385,130267.4393,1699.5705,7896.4082,1.0904,41299.1413,906429418,670726.2,"./run_646859/iter_158490",32,500
8.6112e-08,5639.1776,538610.9194,604501.8188,3870765.9263,4015861.2054,124641.5664,112793.105,13595.2411,0.7311,43331.5992,302693269,683552.2,"./run_847271/iter_208200",32,500
1.0844e-07,3278.5241,681993.2701,617998.9238,3891716.3923,4147693.7773,69889.8938,1799.988,18072.2221,0.5696,36681.8649,429255433,685336,"./run_646859/iter_000080",32,500
3.504e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81593.0126,210596558,688518.3,"./run_307183/iter_330856",32,500
8.4379e-08,5454.5461,546277.5031,594678.524,3844207.214,3985704.5983,123238.4579,107418.3988,13428.9431,0.7211,43283.5402,105916887,691343.3,"./run_847271/iter_451839",32,500
3.504e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81693.0126,1763593135,692601.8,"./run_307183/iter_990145",32,500
3.504e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3977708.0218,31907.0923,10755.7585,14343.8818,0.5439,81593.0126,60187619,693693.1,"./run_307183/iter_562348",32,500
3.514e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81593.0126,1819621307,694282.5,"./run_307183/iter_318607",32,500
3.4617e-07,8320.74,712990.4432,745987.6163,3955710.7385,3987707.9117,31907.1089,10755.7641,13809.6129,0.5439,81593.055,1829792324,696254.2,"./run_307183/iter_919112",32,500
9.4641e-08,5340.1146,841979.1357,745987.6163,4019705.0848,3795724.8729,174854.8328,1005.2218,5595.3829,0.9453,33841.2284,1106797737,697494.7,"./run_646859/iter_000098",32,500
8.4331e-08,3910.021,426015.8851,681993.2701,3891716.3923,3955710.7385,130167.4393,1699.5705,7896.4082,1.0904,41299.1413,1413358769,700254.5,"./run_646859/iter_162891",32,500
3.494e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81593.0126,1183831240,700645.4,"./run_307183/iter_089212",32,500
3.504e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10655.7585,14343.8818,0.5439,81593.0126,236333841,702996.2,"./run_307183/iter_961700",32,500
3.504e-07,8420.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81593.0126,273420683,703993,"./run_307183/iter_967922",32,500
8.4331e-08,4010.021,426015.8851,681993.2701,3891716.3923,3965710.7385,130167.4393,1699.5705,7896.4082,1.0904,41299.1413,1613495903,705352.7,"./run_646859/iter_138588",32,500
2.783e-07,6899.1886,617998.9238,554004.5776,4051702.2579,4179690.9504,16751.9067,12481.2687,13076.9495,0.9331,81021.9293,1955221240,707156.5,"./run_538462/iter_000025",32,500
3.4617e-07,8320.74,713990.4432,744987.6163,3955710.7385,3987707.9117,31907.1089,10755.7641,13809.6129,0.5439,81593.055,1987655465,708048.5,"./run_307183/iter_549649",32,500
8.4517e-08,5684.993,542102.2195,597973.8105,3853055.6208,4001605.9853,123804.1537,101551.9984,13545.0299,0.7213,43257.5163,1243848751,714993.5,"./run_847271/iter_242982",32,500
3.504e-07,8220.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81593.0126,1620929632,717620.3,"./run_307183/iter_337030",32,500
8.6112e-08,5639.1776,538610.9194,604501.8188,3860765.9263,4015861.2054,124641.5664,112793.105,13695.2411,0.7311,43331.5992,1481775802,718072.1,"./run_847271/iter_916949",32,500
3.4617e-07,8320.74,713990.4432,745987.6163,3965710.7385,3987707.9117,31907.1089,10755.7641,13809.6129,0.5439,81593.055,1531009915,719769.8,"./run_307183/iter_716130",32,500
8.3517e-08,5584.993,542102.2195,597973.8105,3853055.6208,4001605.9853,123804.1537,101551.9984,13545.0299,0.7213,43257.5163,1472676710,720991.4,"./run_847271/iter_200956",32,500
3.4617e-07,8320.74,713990.4432,745987.6163,3955710.7385,3987707.9117,31907.1089,10755.7641,13809.6129,0.5439,81493.055,1687487328,723500.2,"./run_307183/iter_751206",32,500
8.4517e-08,5584.993,542102.2195,597973.8105,3853055.6208,4001605.9853,123704.1537,101551.9984,13545.0299,0.7213,43257.5163,918685893,728534.5,"./run_847271/iter_164177",32,500
3.504e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14243.8818,0.5439,81593.0126,1318006555,728777.2,"./run_307183/iter_624202",32,500
3.504e-07,8320.7357,714990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81593.0126,538732658,730481,"./run_307183/iter_070223",32,500
9.5286e-08,6826.3963,491558.0597,661075.8185,3972086.5931,4200000,132894.1258,129877.6875,14662.0277,0.7894,43532.1635,194883088,733611.8,"./run_847271/iter_714619",32,500
8.6112e-08,5639.1776,538610.9194,604501.8188,3860765.9263,4015861.2054,124741.5664,112793.105,13595.2411,0.7311,43331.5992,1935590845,733623.6,"./run_847271/iter_308764",32,500
3.504e-07,8320.7357,713990.2543,746987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81593.0126,1578213967,735865.7,"./run_307183/iter_519511",32,500
3.5792e-07,7910.5432,681993.2701,586001.7507,3955710.7385,3987707.9117,64929.0081,2821.616,2844.3882,0.3443,20693.9696,1418158212,739690.2,"./run_707608/iter_114112",32,500
8.6112e-08,5639.1776,538610.9194,604501.8188,3860765.9263,4025861.2054,124641.5664,112793.105,13595.2411,0.7311,43331.5992,394531943,741186.3,"./run_847271/iter_335201",32,500
3.504e-07,8320.7357,713990.2543,745987.4109,3945710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5439,81593.0126,1608991773,746174.4,"./run_307183/iter_624387",32,500
3.504e-07,8320.7357,713990.2543,745987.4109,3955710.8653,3987708.0218,31907.0923,10755.7585,14343.8818,0.5449,81593.0126,45083285,746219.7,"./run_307183/iter_244529",32,500
5.5204e-07,12070.5569,841979.1357,777984.7894,4179690.9504,3987707.9117,40377.7355,17819.106,9534.9936,0.4487,52805.6393,247609615,748659,"./run_209052/iter_000012",32,500
1.9962e-07,32312.1008,649996.097,713990.4432,4051702.2579,3859719.2192,92219.4234,4133.55,7018.8026,0.4866,37929.6973,200163757,749902.1,"./run_076982/iter_000043",32,500
8.4379e-08,5454.5461,546277.5031,594678.524,3844207.214,3985704.5983,123238.4579,107318.3988,13428.9431,0.7201,43283.5402,1659578387,753455.3,"./run_847271/iter_605193",32,500
